ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
92304,7,2020,Gas- Commercial,Y,0,0,
92304,8,2020,Gas- Commercial,Y,0,0,
92304,9,2020,Gas- Commercial,Y,0,0,
92365,7,2020,Gas- Commercial,Y,0,0,
92365,8,2020,Gas- Commercial,Y,0,0,
92365,9,2020,Gas- Commercial,Y,0,0,
93203,7,2020,Gas- Commercial,Y,0,0,
93203,8,2020,Gas- Commercial,Y,0,0,
93203,9,2020,Gas- Commercial,Y,0,0,
93204,7,2020,Gas- Commercial,Y,0,0,
93204,8,2020,Gas- Commercial,Y,0,0,
93204,9,2020,Gas- Commercial,Y,0,0,
93210,7,2020,Gas- Commercial,Y,0,0,
93210,8,2020,Gas- Commercial,Y,0,0,
93210,9,2020,Gas- Commercial,Y,0,0,
93224,7,2020,Gas- Commercial,Y,0,0,
93224,8,2020,Gas- Commercial,Y,0,0,
93224,9,2020,Gas- Commercial,Y,0,0,
93234,7,2020,Gas- Commercial,Y,0,0,
93234,8,2020,Gas- Commercial,Y,0,0,
93234,9,2020,Gas- Commercial,Y,0,0,
93239,7,2020,Gas- Commercial,Y,0,0,
93239,8,2020,Gas- Commercial,Y,0,0,
93239,9,2020,Gas- Commercial,Y,0,0,
93252,7,2020,Gas- Commercial,Y,0,0,
93252,8,2020,Gas- Commercial,Y,0,0,
93252,9,2020,Gas- Commercial,Y,0,0,
93263,7,2020,Gas- Commercial,Y,0,0,
93263,8,2020,Gas- Commercial,Y,0,0,
93263,9,2020,Gas- Commercial,Y,0,0,
93268,7,2020,Gas- Commercial,Y,0,0,
93268,8,2020,Gas- Commercial,Y,0,0,
93268,9,2020,Gas- Commercial,Y,0,0,
93280,7,2020,Gas- Commercial,Y,0,0,
93280,8,2020,Gas- Commercial,Y,0,0,
93280,9,2020,Gas- Commercial,Y,0,0,
93301,7,2020,Gas- Commercial,N,"1,140","84,910",74
93301,8,2020,Gas- Commercial,Y,"3,437","439,397",128
93301,9,2020,Gas- Commercial,N,"1,135","91,136",80
93304,7,2020,Gas- Commercial,N,593,"69,500",117
93304,8,2020,Gas- Commercial,Y,0,0,
93304,9,2020,Gas- Commercial,N,594,"67,967",114
93305,7,2020,Gas- Commercial,N,475,"42,960",90
93305,8,2020,Gas- Commercial,Y,0,0,
93305,9,2020,Gas- Commercial,N,475,"46,513",98
93306,7,2020,Gas- Commercial,Y,0,0,
93306,8,2020,Gas- Commercial,Y,0,0,
93306,9,2020,Gas- Commercial,Y,0,0,
93307,7,2020,Gas- Commercial,Y,671,"71,918",107
93307,8,2020,Gas- Commercial,Y,670,"75,260",112
93307,9,2020,Gas- Commercial,Y,672,"77,416",115
93308,7,2020,Gas- Commercial,Y,848,"128,055",151
93308,8,2020,Gas- Commercial,Y,0,0,
93308,9,2020,Gas- Commercial,Y,843,"161,022",191
93309,7,2020,Gas- Commercial,N,383,"49,762",130
93309,8,2020,Gas- Commercial,Y,0,0,
93309,9,2020,Gas- Commercial,N,383,"48,111",126
93311,7,2020,Gas- Commercial,Y,0,0,
93311,8,2020,Gas- Commercial,Y,0,0,
93311,9,2020,Gas- Commercial,Y,0,0,
93313,7,2020,Gas- Commercial,Y,910,"130,694",144
93313,8,2020,Gas- Commercial,Y,913,"134,988",148
93313,9,2020,Gas- Commercial,Y,914,"135,163",148
93314,7,2020,Gas- Commercial,Y,0,0,
93314,8,2020,Gas- Commercial,Y,0,0,
93314,9,2020,Gas- Commercial,Y,0,0,
93432,7,2020,Gas- Commercial,Y,0,0,
93432,8,2020,Gas- Commercial,Y,0,0,
93432,9,2020,Gas- Commercial,Y,0,0,
93446,7,2020,Gas- Commercial,Y,0,0,
93446,8,2020,Gas- Commercial,Y,0,0,
93446,9,2020,Gas- Commercial,Y,0,0,
93450,7,2020,Gas- Commercial,Y,0,0,
93450,8,2020,Gas- Commercial,Y,0,0,
93450,9,2020,Gas- Commercial,Y,0,0,
93461,7,2020,Gas- Commercial,Y,0,0,
93461,8,2020,Gas- Commercial,Y,0,0,
93461,9,2020,Gas- Commercial,Y,0,0,
93516,7,2020,Gas- Commercial,Y,0,0,
93516,8,2020,Gas- Commercial,Y,0,0,
93516,9,2020,Gas- Commercial,Y,99,"7,599",77
93523,7,2020,Gas- Commercial,Y,0,0,
93523,8,2020,Gas- Commercial,Y,0,0,
93523,9,2020,Gas- Commercial,Y,0,0,
93555,7,2020,Gas- Commercial,Y,601,"48,108",80
93555,8,2020,Gas- Commercial,Y,598,"48,211",81
93555,9,2020,Gas- Commercial,N,498,"42,326",85
93561,7,2020,Gas- Commercial,Y,0,0,
93561,8,2020,Gas- Commercial,Y,0,0,
93561,9,2020,Gas- Commercial,Y,0,0,
93562,7,2020,Gas- Commercial,Y,0,0,
93562,8,2020,Gas- Commercial,Y,0,0,
93562,9,2020,Gas- Commercial,Y,0,0,
93608,7,2020,Gas- Commercial,Y,0,0,
93608,8,2020,Gas- Commercial,Y,0,0,
93608,9,2020,Gas- Commercial,Y,0,0,
