ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
93312,10,2014,Gas- Residential,Y,0,0,
93313,10,2014,Gas- Commercial,Y,526,"63,164",120
93313,10,2014,Gas- Residential,N,"12,982","257,261",20
93314,10,2014,Gas- Commercial,Y,0,0,
93314,10,2014,Gas- Residential,Y,997,"16,839",17
93432,10,2014,Gas- Commercial,Y,0,0,
93446,10,2014,Gas- Commercial,Y,0,0,
93446,10,2014,Gas- Residential,Y,0,0,
93450,10,2014,Gas- Commercial,Y,0,0,
93450,10,2014,Gas- Residential,N,116,"2,585",22
93451,10,2014,Gas- Residential,Y,0,0,
93461,10,2014,Gas- Commercial,Y,0,0,
93461,10,2014,Gas- Residential,Y,318,"6,553",21
93465,10,2014,Gas- Residential,Y,0,0,
93516,10,2014,Gas- Commercial,Y,0,0,
93516,10,2014,Gas- Residential,Y,750,"14,648",20
93523,10,2014,Gas- Commercial,Y,0,0,
93523,10,2014,Gas- Residential,N,370,"6,014",16
93526,10,2014,Gas- Residential,Y,0,0,
93555,10,2014,Gas- Commercial,Y,611,"57,027",93
93555,10,2014,Gas- Residential,N,"12,099","171,096",14
93561,10,2014,Gas- Commercial,Y,0,0,
93561,10,2014,Gas- Residential,N,"1,352","33,891",25
93562,10,2014,Gas- Commercial,Y,0,0,
93562,10,2014,Gas- Residential,N,718,"8,877",12
93606,10,2014,Gas- Residential,N,217,"4,695",22
93608,10,2014,Gas- Commercial,Y,0,0,
93608,10,2014,Gas- Residential,Y,0,0,
93610,10,2014,Gas- Commercial,Y,0,0,
93610,10,2014,Gas- Residential,N,"4,054","69,224",17
93611,10,2014,Gas- Commercial,Y,0,0,
93611,10,2014,Gas- Residential,N,"15,440","255,853",17
93612,10,2014,Gas- Commercial,N,916,"112,961",123
93612,10,2014,Gas- Residential,N,"12,837","193,717",15
93616,10,2014,Gas- Commercial,Y,0,0,
93616,10,2014,Gas- Residential,Y,0,0,
93619,10,2014,Gas- Commercial,Y,0,0,
93619,10,2014,Gas- Residential,N,"7,212","115,941",16
93620,10,2014,Gas- Commercial,Y,0,0,
93620,10,2014,Gas- Residential,N,"2,029","38,631",19
93622,10,2014,Gas- Commercial,Y,322,"35,017",109
93622,10,2014,Gas- Residential,N,"2,058","39,532",19
93625,10,2014,Gas- Commercial,Y,0,0,
93625,10,2014,Gas- Residential,Y,"1,680","30,776",18
93627,10,2014,Gas- Commercial,Y,0,0,
93627,10,2014,Gas- Residential,Y,0,0,
93630,10,2014,Gas- Commercial,Y,0,0,
93630,10,2014,Gas- Residential,N,"4,158","69,362",17
93631,10,2014,Gas- Commercial,Y,0,0,
93635,10,2014,Gas- Commercial,Y,0,0,
93635,10,2014,Gas- Residential,N,"10,834","190,869",18
93636,10,2014,Gas- Commercial,Y,0,0,
93636,10,2014,Gas- Residential,Y,0,0,
93637,10,2014,Gas- Commercial,Y,"1,089","266,553",245
93637,10,2014,Gas- Residential,N,"9,876","165,989",17
93638,10,2014,Gas- Commercial,Y,0,0,
93638,10,2014,Gas- Residential,N,"7,725","152,056",20
93640,10,2014,Gas- Commercial,Y,0,0,
93640,10,2014,Gas- Residential,N,"2,312","57,062",25
93650,10,2014,Gas- Commercial,Y,0,0,
93650,10,2014,Gas- Residential,N,"1,052","22,602",21
93657,10,2014,Gas- Commercial,Y,0,0,
93657,10,2014,Gas- Residential,Y,"7,078","128,057",18
93660,10,2014,Gas- Commercial,Y,0,0,
93660,10,2014,Gas- Residential,Y,972,"19,605",20
93662,10,2014,Gas- Commercial,Y,458,"77,869",170
93662,10,2014,Gas- Residential,N,"5,870","112,555",19
93665,10,2014,Gas- Residential,N,182,"3,686",20
93667,10,2014,Gas- Residential,Y,0,0,
93668,10,2014,Gas- Commercial,Y,0,0,
93668,10,2014,Gas- Residential,N,193,"3,090",16
93701,10,2014,Gas- Commercial,Y,0,0,
93701,10,2014,Gas- Residential,N,"3,248","61,040",19
93702,10,2014,Gas- Commercial,N,413,"38,465",93
93702,10,2014,Gas- Residential,N,"11,221","228,299",20
93703,10,2014,Gas- Commercial,Y,"1,716","259,834",151
93703,10,2014,Gas- Residential,N,"9,459","174,984",18
93704,10,2014,Gas- Commercial,Y,0,0,
93704,10,2014,Gas- Residential,N,"11,097","188,147",17
93705,10,2014,Gas- Commercial,Y,0,0,
93705,10,2014,Gas- Residential,N,"11,677","208,588",18
93706,10,2014,Gas- Commercial,Y,830,"144,228",174
93706,10,2014,Gas- Residential,N,"8,042","163,515",20
93710,10,2014,Gas- Commercial,Y,854,"106,929",125
93710,10,2014,Gas- Residential,N,"10,608","183,613",17
93711,10,2014,Gas- Commercial,Y,"1,264","102,729",81
93711,10,2014,Gas- Residential,N,"15,299","283,283",19
93720,10,2014,Gas- Commercial,Y,957,"158,432",166
93720,10,2014,Gas- Residential,N,"17,229","282,336",16
93721,10,2014,Gas- Commercial,Y,0,0,
93721,10,2014,Gas- Residential,N,"1,213","18,810",16
93722,10,2014,Gas- Commercial,N,810,"91,952",114
93722,10,2014,Gas- Residential,N,"24,889","411,082",17
93723,10,2014,Gas- Commercial,Y,0,0,
93723,10,2014,Gas- Residential,N,"2,050","34,302",17
93725,10,2014,Gas- Commercial,Y,0,0,
93725,10,2014,Gas- Residential,N,"5,097","95,590",19
93726,10,2014,Gas- Commercial,Y,"1,228","154,506",126
93726,10,2014,Gas- Residential,N,"13,717","240,253",18
93727,10,2014,Gas- Commercial,Y,"2,028","317,296",156
93727,10,2014,Gas- Residential,N,"20,757","356,766",17
93728,10,2014,Gas- Commercial,Y,0,0,
93728,10,2014,Gas- Residential,N,"5,077","93,320",18
93730,10,2014,Gas- Commercial,Y,0,0,
93730,10,2014,Gas- Residential,Y,"3,743","66,849",18
93737,10,2014,Gas- Residential,N,565,"7,260",13
93740,10,2014,Gas- Commercial,Y,0,0,
93741,10,2014,Gas- Commercial,Y,0,0,
93901,10,2014,Gas- Commercial,Y,"1,493","273,867",183
93901,10,2014,Gas- Residential,N,"8,957","212,055",24
93905,10,2014,Gas- Commercial,Y,0,0,
93905,10,2014,Gas- Residential,N,"11,890","325,457",27
93906,10,2014,Gas- Commercial,N,365,"81,566",223
93906,10,2014,Gas- Residential,N,"15,443","364,472",24
93907,10,2014,Gas- Commercial,Y,0,0,
93907,10,2014,Gas- Residential,N,"4,954","112,009",23
93908,10,2014,Gas- Commercial,Y,0,0,
93908,10,2014,Gas- Residential,N,"3,003","85,382",28
93920,10,2014,Gas- Residential,Y,0,0,
93921,10,2014,Gas- Commercial,N,159,"40,497",255
93921,10,2014,Gas- Residential,N,"1,649","45,362",28
93923,10,2014,Gas- Commercial,Y,0,0,
93923,10,2014,Gas- Residential,N,"5,329","174,032",33
93924,10,2014,Gas- Commercial,Y,0,0,
93924,10,2014,Gas- Residential,N,"1,411","45,807",32
93925,10,2014,Gas- Commercial,Y,0,0,
93925,10,2014,Gas- Residential,N,243,"6,493",27
93926,10,2014,Gas- Commercial,Y,92,"10,492",114
93926,10,2014,Gas- Residential,N,"2,026","48,980",24
93927,10,2014,Gas- Commercial,Y,0,0,
93927,10,2014,Gas- Residential,Y,"3,743","92,651",25
93930,10,2014,Gas- Commercial,Y,683,"143,232",210
93930,10,2014,Gas- Residential,Y,"3,361","82,757",25
93933,10,2014,Gas- Commercial,N,271,"35,791",132
93933,10,2014,Gas- Residential,N,"7,204","147,530",20
93940,10,2014,Gas- Commercial,Y,"2,196","589,752",269
93940,10,2014,Gas- Residential,Y,"11,239","263,374",23
93943,10,2014,Gas- Residential,Y,0,0,
93944,10,2014,Gas- Commercial,Y,0,0,
93950,10,2014,Gas- Commercial,Y,0,0,
93950,10,2014,Gas- Residential,N,"6,868","158,466",23
93953,10,2014,Gas- Commercial,Y,0,0,
93953,10,2014,Gas- Residential,N,"2,647","106,715",40
93955,10,2014,Gas- Commercial,Y,0,0,
93955,10,2014,Gas- Residential,N,"8,360","203,762",24
93960,10,2014,Gas- Commercial,Y,0,0,
93960,10,2014,Gas- Residential,N,"3,896","96,925",25
93962,10,2014,Gas- Residential,N,262,"6,230",24
94002,10,2014,Gas- Commercial,N,434,"69,680",161
94002,10,2014,Gas- Residential,N,"9,362","207,179",22
94005,10,2014,Gas- Commercial,N,133,"36,780",277
94005,10,2014,Gas- Residential,N,"1,664","32,278",19
94010,10,2014,Gas- Commercial,Y,"1,487","569,132",383
94010,10,2014,Gas- Residential,N,"14,400","504,403",35
94014,10,2014,Gas- Commercial,N,380,"80,478",212
94014,10,2014,Gas- Residential,N,"11,374","264,355",23
94015,10,2014,Gas- Commercial,N,259,"151,689",586
94015,10,2014,Gas- Residential,N,"14,936","368,589",25
94018,10,2014,Gas- Residential,N,"1,621","33,799",21
94019,10,2014,Gas- Commercial,N,217,"43,808",202
94019,10,2014,Gas- Residential,N,"3,942","99,800",25
94020,10,2014,Gas- Residential,Y,0,0,
94022,10,2014,Gas- Commercial,Y,0,0,
94022,10,2014,Gas- Residential,N,"6,565","236,459",36
94024,10,2014,Gas- Commercial,Y,0,0,
94024,10,2014,Gas- Residential,N,"7,487","225,678",30
94025,10,2014,Gas- Commercial,Y,785,"356,302",454
94025,10,2014,Gas- Residential,N,"14,734","414,120",28
94027,10,2014,Gas- Commercial,Y,0,0,
94027,10,2014,Gas- Residential,N,"2,364","215,682",91
94028,10,2014,Gas- Commercial,Y,0,0,
94028,10,2014,Gas- Residential,N,"2,220","96,730",44
94030,10,2014,Gas- Commercial,Y,0,0,
94030,10,2014,Gas- Residential,N,"7,152","160,282",22
94037,10,2014,Gas- Residential,N,769,"24,705",32
94038,10,2014,Gas- Commercial,Y,0,0,
94038,10,2014,Gas- Residential,N,596,"19,517",33
94040,10,2014,Gas- Commercial,Y,0,0,
94040,10,2014,Gas- Residential,N,"9,875","236,181",24
94041,10,2014,Gas- Commercial,Y,0,0,
94041,10,2014,Gas- Residential,N,"5,253","106,699",20
94043,10,2014,Gas- Commercial,Y,"2,137","795,237",372
94043,10,2014,Gas- Residential,N,"8,391","202,096",24
94044,10,2014,Gas- Commercial,Y,295,"55,644",189
94044,10,2014,Gas- Residential,N,"12,602","302,390",24
94061,10,2014,Gas- Commercial,Y,395,"81,677",207
94061,10,2014,Gas- Residential,N,"12,263","260,841",21
94062,10,2014,Gas- Commercial,Y,0,0,
94062,10,2014,Gas- Residential,N,"8,573","304,747",36
94063,10,2014,Gas- Commercial,N,"1,067","251,396",236
94063,10,2014,Gas- Residential,N,"6,746","163,435",24
94065,10,2014,Gas- Commercial,Y,0,0,
94065,10,2014,Gas- Residential,N,"4,196","73,306",17
94066,10,2014,Gas- Commercial,Y,0,0,
94066,10,2014,Gas- Residential,N,"11,258","269,823",24
94070,10,2014,Gas- Commercial,N,"1,021","146,872",144
94070,10,2014,Gas- Residential,N,"11,133","268,573",24
94080,10,2014,Gas- Commercial,N,"1,053","684,972",650
94080,10,2014,Gas- Residential,N,"17,213","405,562",24
94085,10,2014,Gas- Commercial,Y,0,0,
94085,10,2014,Gas- Residential,N,"5,424","135,179",25
94086,10,2014,Gas- Commercial,N,364,"98,502",271
94086,10,2014,Gas- Residential,N,"12,041","289,031",24
94087,10,2014,Gas- Commercial,Y,0,0,
94087,10,2014,Gas- Residential,N,"17,011","358,693",21
94089,10,2014,Gas- Commercial,Y,0,0,
94089,10,2014,Gas- Residential,N,"3,280","83,964",26
94102,10,2014,Gas- Commercial,N,430,"199,607",464
94102,10,2014,Gas- Residential,N,"5,420","198,815",37
94103,10,2014,Gas- Commercial,N,"1,058","234,838",222
94103,10,2014,Gas- Residential,N,"5,753","162,341",28
94104,10,2014,Gas- Commercial,N,54,"30,375",563
94104,10,2014,Gas- Residential,Y,0,0,
94105,10,2014,Gas- Commercial,N,156,"113,811",730
94105,10,2014,Gas- Residential,N,192,"23,148",121
94107,10,2014,Gas- Commercial,Y,759,"246,505",325
94107,10,2014,Gas- Residential,Y,"5,362","144,718",27
94108,10,2014,Gas- Commercial,N,391,"117,149",300
94108,10,2014,Gas- Residential,Y,"3,524","110,594",31
94109,10,2014,Gas- Commercial,N,622,"232,942",375
94109,10,2014,Gas- Residential,N,"19,635","615,079",31
94110,10,2014,Gas- Commercial,N,957,"186,643",195
94110,10,2014,Gas- Residential,N,"21,932","455,017",21
94111,10,2014,Gas- Commercial,N,236,"136,576",579
94111,10,2014,Gas- Residential,Y,0,0,
94112,10,2014,Gas- Commercial,N,423,"83,206",197
94112,10,2014,Gas- Residential,N,"18,133","463,462",26
94114,10,2014,Gas- Commercial,Y,490,"81,196",166
94114,10,2014,Gas- Residential,N,"14,198","298,284",21
94115,10,2014,Gas- Commercial,N,442,"103,635",234
94115,10,2014,Gas- Residential,N,"10,635","358,345",34
94116,10,2014,Gas- Commercial,N,250,"48,742",195
94116,10,2014,Gas- Residential,N,"12,133","280,955",23
94117,10,2014,Gas- Commercial,N,350,"75,311",215
94117,10,2014,Gas- Residential,N,"15,749","359,034",23
94118,10,2014,Gas- Commercial,Y,585,"136,455",233
94118,10,2014,Gas- Residential,N,"14,537","371,340",26
94121,10,2014,Gas- Commercial,N,285,"66,172",232
94121,10,2014,Gas- Residential,N,"14,616","354,141",24
94122,10,2014,Gas- Commercial,N,473,"97,916",207
94122,10,2014,Gas- Residential,N,"18,057","421,719",23
94123,10,2014,Gas- Commercial,N,444,"92,917",209
94123,10,2014,Gas- Residential,N,"11,959","321,644",27
94124,10,2014,Gas- Commercial,Y,783,"130,144",166
94124,10,2014,Gas- Residential,N,"7,724","206,910",27
94127,10,2014,Gas- Commercial,N,224,"30,047",134
94127,10,2014,Gas- Residential,N,"6,386","169,342",27
94128,10,2014,Gas- Commercial,Y,0,0,
94129,10,2014,Gas- Commercial,Y,0,0,
94129,10,2014,Gas- Residential,N,663,"35,501",54
94131,10,2014,Gas- Commercial,Y,0,0,
94131,10,2014,Gas- Residential,N,"9,849","229,219",23
94132,10,2014,Gas- Commercial,N,147,"45,470",309
94132,10,2014,Gas- Residential,N,"5,735","213,576",37
94133,10,2014,Gas- Commercial,N,563,"208,181",370
94133,10,2014,Gas- Residential,N,"7,533","218,000",29
94134,10,2014,Gas- Commercial,Y,0,0,
94134,10,2014,Gas- Residential,N,"8,458","223,037",26
94158,10,2014,Gas- Commercial,Y,0,0,
94158,10,2014,Gas- Residential,Y,0,0,
94303,10,2014,Gas- Commercial,Y,0,0,
94303,10,2014,Gas- Residential,N,"5,699","175,425",31
94304,10,2014,Gas- Commercial,Y,0,0,
94305,10,2014,Gas- Commercial,Y,0,0,
94305,10,2014,Gas- Residential,Y,862,"60,626",70
94306,10,2014,Gas- Commercial,Y,0,0,
94306,10,2014,Gas- Residential,Y,0,0,
94401,10,2014,Gas- Commercial,N,645,"126,716",196
94401,10,2014,Gas- Residential,N,"8,800","256,382",29
94402,10,2014,Gas- Commercial,Y,0,0,
94402,10,2014,Gas- Residential,N,"8,603","224,445",26
94403,10,2014,Gas- Commercial,Y,"1,052","542,963",516
94403,10,2014,Gas- Residential,N,"12,846","314,657",24
94404,10,2014,Gas- Commercial,Y,0,0,
94404,10,2014,Gas- Residential,N,"9,647","232,632",24
94501,10,2014,Gas- Commercial,N,656,"128,037",195
94501,10,2014,Gas- Residential,N,"19,280","420,649",22
94502,10,2014,Gas- Commercial,Y,0,0,
94502,10,2014,Gas- Residential,N,"5,015","79,780",16
94503,10,2014,Gas- Commercial,Y,0,0,
94503,10,2014,Gas- Residential,N,"5,169","105,184",20
94505,10,2014,Gas- Commercial,Y,0,0,
94505,10,2014,Gas- Residential,N,"4,442","74,352",17
94506,10,2014,Gas- Commercial,Y,279,"82,763",297
94506,10,2014,Gas- Residential,N,"8,028","214,662",27
94507,10,2014,Gas- Commercial,Y,0,0,
94507,10,2014,Gas- Residential,N,"5,269","198,632",38
94508,10,2014,Gas- Commercial,Y,0,0,
94508,10,2014,Gas- Residential,N,758,"24,190",32
94509,10,2014,Gas- Commercial,Y,889,"98,616",111
94509,10,2014,Gas- Residential,N,"20,701","337,395",16
94510,10,2014,Gas- Commercial,N,521,"42,173",81
94510,10,2014,Gas- Residential,N,"10,179","167,342",16
94512,10,2014,Gas- Residential,Y,0,0,
94513,10,2014,Gas- Commercial,Y,872,"95,331",109
94513,10,2014,Gas- Residential,N,"17,983","300,507",17
94514,10,2014,Gas- Commercial,Y,0,0,
94514,10,2014,Gas- Residential,N,"1,176","17,734",15
94515,10,2014,Gas- Commercial,Y,175,"30,767",176
94515,10,2014,Gas- Residential,N,"1,642","35,496",22
94517,10,2014,Gas- Commercial,Y,0,0,
94517,10,2014,Gas- Residential,N,"4,019","73,124",18
94518,10,2014,Gas- Commercial,Y,659,"109,749",167
94518,10,2014,Gas- Residential,N,"9,245","162,962",18
94519,10,2014,Gas- Commercial,Y,0,0,
94519,10,2014,Gas- Residential,N,"6,521","108,512",17
94520,10,2014,Gas- Commercial,N,983,"172,061",175
94520,10,2014,Gas- Residential,N,"10,731","200,617",19
94521,10,2014,Gas- Commercial,N,266,"44,114",166
94521,10,2014,Gas- Residential,N,"15,158","252,209",17
94523,10,2014,Gas- Commercial,Y,0,0,
94523,10,2014,Gas- Residential,N,"11,704","212,067",18
94525,10,2014,Gas- Commercial,Y,0,0,
94525,10,2014,Gas- Residential,Y,"1,514","27,620",18
94526,10,2014,Gas- Commercial,Y,0,0,
94526,10,2014,Gas- Residential,N,"11,692","333,300",29
94528,10,2014,Gas- Commercial,Y,0,0,
94528,10,2014,Gas- Residential,N,365,"17,216",47
94530,10,2014,Gas- Commercial,Y,0,0,
94530,10,2014,Gas- Residential,N,"9,668","187,209",19
94531,10,2014,Gas- Commercial,Y,0,0,
94531,10,2014,Gas- Residential,N,"12,520","208,518",17
94533,10,2014,Gas- Commercial,Y,"1,274","339,445",266
94533,10,2014,Gas- Residential,Y,"22,102","442,975",20
94534,10,2014,Gas- Commercial,Y,0,0,
94534,10,2014,Gas- Residential,N,"12,045","217,868",18
94535,10,2014,Gas- Commercial,Y,0,0,
94535,10,2014,Gas- Residential,Y,0,0,
94536,10,2014,Gas- Commercial,Y,0,0,
94536,10,2014,Gas- Residential,N,"21,293","417,481",20
94538,10,2014,Gas- Commercial,Y,"2,417","695,251",288
94538,10,2014,Gas- Residential,N,"15,399","343,770",22
94539,10,2014,Gas- Commercial,Y,0,0,
94539,10,2014,Gas- Residential,N,"15,338","277,248",18
94541,10,2014,Gas- Commercial,N,697,"96,034",138
94541,10,2014,Gas- Residential,N,"18,890","406,343",22
94542,10,2014,Gas- Commercial,Y,0,0,
94542,10,2014,Gas- Residential,N,"3,868","90,115",23
94544,10,2014,Gas- Commercial,N,740,"142,600",193
94544,10,2014,Gas- Residential,N,"19,438","457,268",24
94545,10,2014,Gas- Commercial,N,"1,169","213,019",182
94545,10,2014,Gas- Residential,N,"8,575","178,129",21
94546,10,2014,Gas- Commercial,N,475,"67,925",143
94546,10,2014,Gas- Residential,N,"15,344","306,714",20
94547,10,2014,Gas- Commercial,Y,0,0,
94547,10,2014,Gas- Residential,N,"8,032","140,956",18
94548,10,2014,Gas- Residential,Y,0,0,
94549,10,2014,Gas- Commercial,Y,542,"103,944",192
94549,10,2014,Gas- Residential,N,"9,782","278,520",28
94550,10,2014,Gas- Commercial,N,632,"102,427",162
94550,10,2014,Gas- Residential,N,"16,092","301,169",19
94551,10,2014,Gas- Commercial,Y,"2,115","513,708",243
94551,10,2014,Gas- Residential,N,"12,191","196,588",16
94552,10,2014,Gas- Commercial,Y,0,0,
94552,10,2014,Gas- Residential,N,"4,612","79,016",17
94553,10,2014,Gas- Commercial,Y,"1,201","244,378",203
94553,10,2014,Gas- Residential,N,"17,248","285,822",17
94555,10,2014,Gas- Commercial,Y,0,0,
94555,10,2014,Gas- Residential,N,"11,015","196,343",18
94556,10,2014,Gas- Commercial,Y,0,0,
94556,10,2014,Gas- Residential,N,"5,464","142,159",26
94558,10,2014,Gas- Commercial,Y,"2,796","580,018",207
94558,10,2014,Gas- Residential,N,"20,150","445,900",22
94559,10,2014,Gas- Commercial,Y,0,0,
94559,10,2014,Gas- Residential,N,"9,655","176,814",18
94560,10,2014,Gas- Commercial,Y,0,0,
94560,10,2014,Gas- Residential,N,"12,339","227,144",18
94561,10,2014,Gas- Commercial,Y,0,0,
94561,10,2014,Gas- Residential,Y,"11,154","190,692",17
94563,10,2014,Gas- Commercial,N,155,"48,462",313
94563,10,2014,Gas- Residential,N,"6,474","212,319",33
94564,10,2014,Gas- Commercial,Y,570,"110,393",194
94564,10,2014,Gas- Residential,N,"6,385","127,429",20
94565,10,2014,Gas- Commercial,N,645,"108,295",168
94565,10,2014,Gas- Residential,N,"26,218","459,202",18
94566,10,2014,Gas- Commercial,Y,0,0,
94566,10,2014,Gas- Residential,N,"13,739","290,192",21
94568,10,2014,Gas- Commercial,N,593,"157,209",265
94568,10,2014,Gas- Residential,N,"17,314","313,864",18
94569,10,2014,Gas- Commercial,Y,0,0,
94569,10,2014,Gas- Residential,Y,0,0,
94571,10,2014,Gas- Commercial,Y,0,0,
94571,10,2014,Gas- Residential,Y,"4,033","53,595",13
94572,10,2014,Gas- Commercial,Y,0,0,
94572,10,2014,Gas- Residential,N,"2,909","56,399",19
94574,10,2014,Gas- Commercial,Y,0,0,
94574,10,2014,Gas- Residential,N,"2,939","75,084",26
94576,10,2014,Gas- Commercial,Y,0,0,
94576,10,2014,Gas- Residential,N,173,"6,457",37
94577,10,2014,Gas- Commercial,N,"1,248","196,930",158
94577,10,2014,Gas- Residential,N,"14,356","304,034",21
94578,10,2014,Gas- Commercial,Y,671,"134,965",201
94578,10,2014,Gas- Residential,N,"10,629","239,057",22
94579,10,2014,Gas- Commercial,Y,0,0,
94579,10,2014,Gas- Residential,N,"6,066","123,943",20
94580,10,2014,Gas- Commercial,Y,0,0,
94580,10,2014,Gas- Residential,N,"8,318","175,394",21
94582,10,2014,Gas- Commercial,Y,0,0,
94582,10,2014,Gas- Residential,N,"12,888","231,341",18
94583,10,2014,Gas- Commercial,Y,967,"278,913",288
94583,10,2014,Gas- Residential,N,"12,879","249,614",19
94585,10,2014,Gas- Commercial,Y,386,"51,410",133
94585,10,2014,Gas- Residential,N,"8,837","172,117",19
94586,10,2014,Gas- Commercial,Y,0,0,
94586,10,2014,Gas- Residential,N,256,"5,640",22
94587,10,2014,Gas- Commercial,Y,"1,095","262,800",240
94587,10,2014,Gas- Residential,N,"18,142","393,061",22
94588,10,2014,Gas- Commercial,Y,0,0,
94588,10,2014,Gas- Residential,N,"9,913","187,863",19
94589,10,2014,Gas- Commercial,Y,275,"44,052",160
94589,10,2014,Gas- Residential,N,"8,606","180,326",21
94590,10,2014,Gas- Commercial,N,748,"66,649",89
94590,10,2014,Gas- Residential,N,"12,860","248,713",19
94591,10,2014,Gas- Commercial,N,283,"45,078",159
94591,10,2014,Gas- Residential,N,"17,868","323,237",18
94595,10,2014,Gas- Commercial,Y,0,0,
94595,10,2014,Gas- Residential,N,"6,848","118,719",17
94596,10,2014,Gas- Commercial,Y,660,"170,953",259
94596,10,2014,Gas- Residential,N,"6,369","169,264",27
94597,10,2014,Gas- Commercial,Y,0,0,
94597,10,2014,Gas- Residential,N,"8,231","144,364",18
94598,10,2014,Gas- Commercial,N,248,"72,465",292
94598,10,2014,Gas- Residential,N,"9,445","199,410",21
94599,10,2014,Gas- Commercial,Y,0,0,
94599,10,2014,Gas- Residential,N,938,"16,215",17
94601,10,2014,Gas- Commercial,N,513,"87,551",171
94601,10,2014,Gas- Residential,N,"13,074","289,050",22
94602,10,2014,Gas- Commercial,N,225,"33,433",149
94602,10,2014,Gas- Residential,N,"10,837","207,553",19
94603,10,2014,Gas- Commercial,Y,0,0,
94603,10,2014,Gas- Residential,N,"9,189","210,505",23
94605,10,2014,Gas- Commercial,Y,617,"92,021",149
94605,10,2014,Gas- Residential,N,"14,607","306,340",21
94606,10,2014,Gas- Commercial,Y,604,"97,591",162
94606,10,2014,Gas- Residential,N,"11,768","260,708",22
94607,10,2014,Gas- Commercial,N,540,"107,779",200
94607,10,2014,Gas- Residential,N,"5,756","154,197",27
94608,10,2014,Gas- Commercial,Y,919,"238,869",260
94608,10,2014,Gas- Residential,N,"8,501","180,584",21
94609,10,2014,Gas- Commercial,Y,0,0,
94609,10,2014,Gas- Residential,N,"8,440","163,713",19
94610,10,2014,Gas- Commercial,Y,0,0,
94610,10,2014,Gas- Residential,N,"10,103","238,841",24
94611,10,2014,Gas- Commercial,Y,475,"85,225",179
94611,10,2014,Gas- Residential,N,"13,706","335,412",24
94612,10,2014,Gas- Commercial,N,416,"94,512",227
94612,10,2014,Gas- Residential,N,"2,500","77,849",31
94613,10,2014,Gas- Commercial,Y,0,0,
94613,10,2014,Gas- Residential,Y,0,0,
94618,10,2014,Gas- Commercial,Y,0,0,
94618,10,2014,Gas- Residential,N,"6,937","138,310",20
94619,10,2014,Gas- Commercial,Y,0,0,
94619,10,2014,Gas- Residential,Y,"8,768","175,908",20
94621,10,2014,Gas- Commercial,Y,519,"135,801",262
94621,10,2014,Gas- Residential,N,"7,836","184,841",24
94702,10,2014,Gas- Commercial,Y,420,"38,692",92
94702,10,2014,Gas- Residential,N,"6,694","136,596",20
94703,10,2014,Gas- Commercial,Y,0,0,
94703,10,2014,Gas- Residential,N,"8,004","151,393",19
94704,10,2014,Gas- Commercial,Y,445,"132,782",298
94704,10,2014,Gas- Residential,Y,"5,257","113,463",22
94705,10,2014,Gas- Commercial,N,214,"27,619",129
94705,10,2014,Gas- Residential,N,"5,154","121,491",24
94706,10,2014,Gas- Commercial,N,242,"35,643",147
94706,10,2014,Gas- Residential,N,"5,970","116,636",20
94707,10,2014,Gas- Commercial,Y,178,"12,154",68
