ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93307,12,2019,Gas- Commercial,Y,674,"258,788",384
93308,10,2019,Gas- Commercial,Y,863,"197,531",229
93308,11,2019,Gas- Commercial,N,495,"125,358",253
93308,12,2019,Gas- Commercial,Y,853,"331,797",389
93309,10,2019,Gas- Commercial,Y,0,0,
93309,11,2019,Gas- Commercial,N,383,"84,989",222
93309,12,2019,Gas- Commercial,N,387,"118,742",307
93311,10,2019,Gas- Commercial,Y,0,0,
93311,11,2019,Gas- Commercial,Y,0,0,
93311,12,2019,Gas- Commercial,Y,0,0,
93313,10,2019,Gas- Commercial,Y,904,"178,076",197
93313,11,2019,Gas- Commercial,Y,910,"265,362",292
93313,12,2019,Gas- Commercial,Y,916,"379,924",415
93314,10,2019,Gas- Commercial,Y,0,0,
93314,11,2019,Gas- Commercial,Y,0,0,
93314,12,2019,Gas- Commercial,Y,0,0,
93432,10,2019,Gas- Commercial,Y,0,0,
93432,11,2019,Gas- Commercial,Y,0,0,
93432,12,2019,Gas- Commercial,Y,0,0,
93446,10,2019,Gas- Commercial,Y,0,0,
93446,11,2019,Gas- Commercial,Y,0,0,
93446,12,2019,Gas- Commercial,Y,0,0,
93450,10,2019,Gas- Commercial,Y,0,0,
93450,11,2019,Gas- Commercial,Y,0,0,
93450,12,2019,Gas- Commercial,Y,0,0,
93461,10,2019,Gas- Commercial,Y,0,0,
93461,11,2019,Gas- Commercial,Y,0,0,
93461,12,2019,Gas- Commercial,Y,0,0,
93516,10,2019,Gas- Commercial,Y,0,0,
93516,11,2019,Gas- Commercial,Y,0,0,
93516,12,2019,Gas- Commercial,Y,0,0,
93523,10,2019,Gas- Commercial,Y,0,0,
93523,11,2019,Gas- Commercial,Y,0,0,
93523,12,2019,Gas- Commercial,Y,0,0,
93555,10,2019,Gas- Commercial,Y,611,"84,762",139
93555,11,2019,Gas- Commercial,Y,616,"154,606",251
93555,12,2019,Gas- Commercial,Y,618,"264,954",429
93561,10,2019,Gas- Commercial,Y,0,0,
93561,11,2019,Gas- Commercial,Y,0,0,
93561,12,2019,Gas- Commercial,Y,0,0,
93562,10,2019,Gas- Commercial,Y,0,0,
93562,11,2019,Gas- Commercial,Y,0,0,
93562,12,2019,Gas- Commercial,Y,0,0,
93608,10,2019,Gas- Commercial,Y,0,0,
93608,11,2019,Gas- Commercial,Y,0,0,
93608,12,2019,Gas- Commercial,Y,0,0,
93610,10,2019,Gas- Commercial,Y,0,0,
93610,11,2019,Gas- Commercial,Y,0,0,
93610,12,2019,Gas- Commercial,Y,0,0,
93611,10,2019,Gas- Commercial,Y,0,0,
93611,11,2019,Gas- Commercial,Y,0,0,
93611,12,2019,Gas- Commercial,Y,0,0,
93612,10,2019,Gas- Commercial,Y,0,0,
93612,11,2019,Gas- Commercial,Y,"2,305","636,158",276
93612,12,2019,Gas- Commercial,Y,0,0,
93616,10,2019,Gas- Commercial,Y,0,0,
93616,11,2019,Gas- Commercial,Y,0,0,
93616,12,2019,Gas- Commercial,Y,0,0,
93619,10,2019,Gas- Commercial,Y,0,0,
93619,11,2019,Gas- Commercial,Y,0,0,
93619,12,2019,Gas- Commercial,Y,0,0,
93620,10,2019,Gas- Commercial,Y,0,0,
93620,11,2019,Gas- Commercial,Y,0,0,
93620,12,2019,Gas- Commercial,Y,0,0,
93622,10,2019,Gas- Commercial,Y,0,0,
93622,11,2019,Gas- Commercial,Y,0,0,
93622,12,2019,Gas- Commercial,Y,0,0,
93625,10,2019,Gas- Commercial,Y,0,0,
93625,11,2019,Gas- Commercial,Y,0,0,
93625,12,2019,Gas- Commercial,Y,0,0,
93627,10,2019,Gas- Commercial,Y,0,0,
93627,11,2019,Gas- Commercial,Y,0,0,
93627,12,2019,Gas- Commercial,Y,0,0,
93630,10,2019,Gas- Commercial,Y,0,0,
93630,11,2019,Gas- Commercial,Y,0,0,
93630,12,2019,Gas- Commercial,Y,0,0,
93631,10,2019,Gas- Commercial,Y,0,0,
93631,11,2019,Gas- Commercial,Y,0,0,
93631,12,2019,Gas- Commercial,Y,0,0,
93635,10,2019,Gas- Commercial,Y,684,"197,520",289
93635,11,2019,Gas- Commercial,N,461,"106,693",231
93635,12,2019,Gas- Commercial,N,460,"152,436",331
93636,10,2019,Gas- Commercial,Y,0,0,
93636,11,2019,Gas- Commercial,Y,0,0,
93636,12,2019,Gas- Commercial,Y,0,0,
93637,10,2019,Gas- Commercial,Y,964,"392,974",408
93637,11,2019,Gas- Commercial,Y,922,"394,974",428
93637,12,2019,Gas- Commercial,Y,810,"469,947",580
93638,10,2019,Gas- Commercial,N,305,"64,827",213
93638,11,2019,Gas- Commercial,N,306,"78,748",257
93638,12,2019,Gas- Commercial,N,310,"113,644",367
93640,10,2019,Gas- Commercial,Y,0,0,
93640,11,2019,Gas- Commercial,Y,0,0,
93640,12,2019,Gas- Commercial,Y,0,0,
93650,10,2019,Gas- Commercial,N,128,"12,337",96
93650,11,2019,Gas- Commercial,N,129,"19,975",155
93650,12,2019,Gas- Commercial,N,128,"32,897",257
93657,10,2019,Gas- Commercial,Y,0,0,
93657,11,2019,Gas- Commercial,Y,0,0,
93657,12,2019,Gas- Commercial,Y,0,0,
93660,10,2019,Gas- Commercial,Y,0,0,
93660,11,2019,Gas- Commercial,Y,0,0,
93660,12,2019,Gas- Commercial,Y,0,0,
93662,10,2019,Gas- Commercial,Y,458,"93,120",203
93662,11,2019,Gas- Commercial,Y,0,0,
93662,12,2019,Gas- Commercial,Y,0,0,
93668,10,2019,Gas- Commercial,Y,0,0,
93668,11,2019,Gas- Commercial,Y,0,0,
93668,12,2019,Gas- Commercial,Y,0,0,
93701,10,2019,Gas- Commercial,Y,0,0,
93701,11,2019,Gas- Commercial,Y,0,0,
93701,12,2019,Gas- Commercial,Y,0,0,
93702,10,2019,Gas- Commercial,Y,0,0,
93702,11,2019,Gas- Commercial,Y,0,0,
93702,12,2019,Gas- Commercial,N,391,"119,757",306
93703,10,2019,Gas- Commercial,Y,0,0,
93703,11,2019,Gas- Commercial,N,530,"90,665",171
93703,12,2019,Gas- Commercial,Y,0,0,
93704,10,2019,Gas- Commercial,Y,0,0,
93704,11,2019,Gas- Commercial,Y,0,0,
93704,12,2019,Gas- Commercial,Y,0,0,
93705,10,2019,Gas- Commercial,Y,0,0,
93705,11,2019,Gas- Commercial,Y,0,0,
93705,12,2019,Gas- Commercial,Y,0,0,
93706,10,2019,Gas- Commercial,Y,0,0,
93706,11,2019,Gas- Commercial,Y,"2,899","1,474,131",508
93706,12,2019,Gas- Commercial,Y,"2,445","1,778,032",727
93710,10,2019,Gas- Commercial,Y,0,0,
93710,11,2019,Gas- Commercial,Y,0,0,
93710,12,2019,Gas- Commercial,Y,"4,094","1,571,597",384
93711,10,2019,Gas- Commercial,Y,"6,509","1,791,522",275
93711,11,2019,Gas- Commercial,Y,"2,281","467,444",205
93711,12,2019,Gas- Commercial,Y,"1,192","288,447",242
93720,10,2019,Gas- Commercial,Y,"3,356","771,743",230
93720,11,2019,Gas- Commercial,Y,"1,065","330,520",310
93720,12,2019,Gas- Commercial,Y,"1,067","458,960",430
93721,10,2019,Gas- Commercial,Y,0,0,
93721,11,2019,Gas- Commercial,Y,0,0,
93721,12,2019,Gas- Commercial,Y,0,0,
93722,10,2019,Gas- Commercial,Y,0,0,
93722,11,2019,Gas- Commercial,Y,0,0,
93722,12,2019,Gas- Commercial,N,884,"307,496",348
93723,10,2019,Gas- Commercial,Y,0,0,
93723,11,2019,Gas- Commercial,Y,0,0,
93723,12,2019,Gas- Commercial,Y,0,0,
93725,10,2019,Gas- Commercial,Y,0,0,
93725,11,2019,Gas- Commercial,Y,0,0,
93725,12,2019,Gas- Commercial,Y,0,0,
93726,10,2019,Gas- Commercial,Y,0,0,
93726,11,2019,Gas- Commercial,Y,"1,018","270,258",265
93726,12,2019,Gas- Commercial,Y,0,0,
93727,10,2019,Gas- Commercial,Y,"1,380","314,559",228
93727,11,2019,Gas- Commercial,Y,"1,846","527,902",286
93727,12,2019,Gas- Commercial,Y,"1,853","799,460",431
93728,10,2019,Gas- Commercial,Y,0,0,
93728,11,2019,Gas- Commercial,Y,0,0,
93728,12,2019,Gas- Commercial,Y,0,0,
93730,10,2019,Gas- Commercial,Y,0,0,
93730,11,2019,Gas- Commercial,Y,0,0,
93730,12,2019,Gas- Commercial,Y,0,0,
93737,12,2019,Gas- Commercial,Y,0,0,
93740,10,2019,Gas- Commercial,Y,0,0,
93740,11,2019,Gas- Commercial,Y,0,0,
93740,12,2019,Gas- Commercial,Y,0,0,
93741,10,2019,Gas- Commercial,Y,0,0,
93741,11,2019,Gas- Commercial,Y,0,0,
93741,12,2019,Gas- Commercial,Y,0,0,
93901,10,2019,Gas- Commercial,N,"1,072","258,467",241
93901,11,2019,Gas- Commercial,Y,"1,197","847,305",708
93901,12,2019,Gas- Commercial,N,"1,084","338,825",313
93905,10,2019,Gas- Commercial,N,381,"124,410",327
93905,11,2019,Gas- Commercial,N,381,"138,643",364
93905,12,2019,Gas- Commercial,N,382,"161,597",423
93906,10,2019,Gas- Commercial,N,397,"123,114",310
93906,11,2019,Gas- Commercial,N,396,"147,223",372
93906,12,2019,Gas- Commercial,N,398,"185,154",465
93907,10,2019,Gas- Commercial,Y,0,0,
93907,11,2019,Gas- Commercial,Y,0,0,
93907,12,2019,Gas- Commercial,Y,0,0,
93908,10,2019,Gas- Commercial,Y,136,"448,378","3,297"
93908,11,2019,Gas- Commercial,Y,0,0,
93908,12,2019,Gas- Commercial,N,121,"667,775","5,519"
93921,10,2019,Gas- Commercial,N,166,"45,715",275
93921,11,2019,Gas- Commercial,N,166,"53,166",320
93921,12,2019,Gas- Commercial,N,164,"57,228",349
93923,10,2019,Gas- Commercial,Y,0,0,
93923,11,2019,Gas- Commercial,Y,0,0,
93923,12,2019,Gas- Commercial,Y,0,0,
93924,10,2019,Gas- Commercial,Y,0,0,
93924,11,2019,Gas- Commercial,Y,0,0,
93924,12,2019,Gas- Commercial,Y,0,0,
93925,10,2019,Gas- Commercial,Y,0,0,
93925,11,2019,Gas- Commercial,Y,25,"3,374",135
93925,12,2019,Gas- Commercial,Y,0,0,
93926,10,2019,Gas- Commercial,Y,0,0,
93926,11,2019,Gas- Commercial,Y,0,0,
93926,12,2019,Gas- Commercial,Y,104,"19,119",184
93927,10,2019,Gas- Commercial,Y,0,0,
93927,11,2019,Gas- Commercial,Y,0,0,
93927,12,2019,Gas- Commercial,Y,0,0,
93930,10,2019,Gas- Commercial,Y,742,"315,721",425
93930,11,2019,Gas- Commercial,Y,589,"230,097",391
93930,12,2019,Gas- Commercial,Y,569,"232,446",409
93933,10,2019,Gas- Commercial,N,306,"73,576",240
93933,11,2019,Gas- Commercial,N,308,"86,329",280
93933,12,2019,Gas- Commercial,N,309,"99,289",321
93940,10,2019,Gas- Commercial,Y,"1,828","806,760",441
93940,11,2019,Gas- Commercial,Y,"1,829","976,733",534
93940,12,2019,Gas- Commercial,Y,"1,831","1,077,750",589
93944,10,2019,Gas- Commercial,Y,0,0,
93944,11,2019,Gas- Commercial,Y,0,0,
93944,12,2019,Gas- Commercial,Y,0,0,
93950,10,2019,Gas- Commercial,Y,0,0,
93950,11,2019,Gas- Commercial,Y,0,0,
93950,12,2019,Gas- Commercial,Y,0,0,
93953,10,2019,Gas- Commercial,Y,0,0,
93953,11,2019,Gas- Commercial,Y,0,0,
93953,12,2019,Gas- Commercial,Y,0,0,
93955,10,2019,Gas- Commercial,N,469,"108,678",232
93955,11,2019,Gas- Commercial,N,468,"144,460",309
93955,12,2019,Gas- Commercial,N,470,"159,799",340
93960,10,2019,Gas- Commercial,Y,0,0,
93960,11,2019,Gas- Commercial,Y,0,0,
93960,12,2019,Gas- Commercial,Y,0,0,
94002,10,2019,Gas- Commercial,Y,0,0,
94002,11,2019,Gas- Commercial,N,467,"144,659",310
94002,12,2019,Gas- Commercial,Y,0,0,
94005,10,2019,Gas- Commercial,Y,0,0,
94005,11,2019,Gas- Commercial,Y,0,0,
94005,12,2019,Gas- Commercial,Y,0,0,
94010,10,2019,Gas- Commercial,Y,0,0,
94010,11,2019,Gas- Commercial,N,820,"422,379",515
94010,12,2019,Gas- Commercial,N,822,"501,435",610
94014,10,2019,Gas- Commercial,Y,0,0,
94014,11,2019,Gas- Commercial,Y,0,0,
94014,12,2019,Gas- Commercial,Y,552,"338,693",614
94015,10,2019,Gas- Commercial,N,287,"216,271",754
94015,11,2019,Gas- Commercial,N,287,"247,392",862
94015,12,2019,Gas- Commercial,N,289,"280,735",971
94019,10,2019,Gas- Commercial,N,227,"62,553",276
94019,11,2019,Gas- Commercial,N,229,"85,301",372
94019,12,2019,Gas- Commercial,N,230,"86,483",376
94022,10,2019,Gas- Commercial,Y,0,0,
94022,11,2019,Gas- Commercial,Y,0,0,
94022,12,2019,Gas- Commercial,Y,0,0,
94024,10,2019,Gas- Commercial,Y,0,0,
94024,11,2019,Gas- Commercial,Y,0,0,
94024,12,2019,Gas- Commercial,Y,0,0,
94025,10,2019,Gas- Commercial,Y,0,0,
94025,11,2019,Gas- Commercial,Y,909,"827,897",911
94025,12,2019,Gas- Commercial,Y,904,"932,357","1,031"
94027,10,2019,Gas- Commercial,Y,0,0,
94027,11,2019,Gas- Commercial,Y,0,0,
94027,12,2019,Gas- Commercial,Y,0,0,
94028,10,2019,Gas- Commercial,Y,0,0,
94028,11,2019,Gas- Commercial,Y,0,0,
94028,12,2019,Gas- Commercial,Y,0,0,
94030,10,2019,Gas- Commercial,Y,278,"174,240",627
94030,11,2019,Gas- Commercial,Y,279,"186,370",668
94030,12,2019,Gas- Commercial,Y,276,"200,085",725
94038,10,2019,Gas- Commercial,Y,0,0,
94038,11,2019,Gas- Commercial,Y,0,0,
94038,12,2019,Gas- Commercial,Y,0,0,
94040,10,2019,Gas- Commercial,Y,668,"286,956",430
94040,11,2019,Gas- Commercial,Y,0,0,
94040,12,2019,Gas- Commercial,Y,0,0,
94041,10,2019,Gas- Commercial,Y,0,0,
94041,11,2019,Gas- Commercial,Y,0,0,
94041,12,2019,Gas- Commercial,Y,0,0,
94043,10,2019,Gas- Commercial,Y,0,0,
94043,11,2019,Gas- Commercial,Y,"1,936","1,722,273",890
94043,12,2019,Gas- Commercial,Y,"1,934","2,047,718","1,059"
94044,10,2019,Gas- Commercial,Y,317,"74,145",234
94044,11,2019,Gas- Commercial,Y,317,"91,328",288
94044,12,2019,Gas- Commercial,Y,316,"98,528",312
94061,10,2019,Gas- Commercial,Y,0,0,
94061,11,2019,Gas- Commercial,Y,400,"173,568",434
94061,12,2019,Gas- Commercial,Y,403,"198,970",494
94062,10,2019,Gas- Commercial,Y,0,0,
94062,11,2019,Gas- Commercial,Y,0,0,
94062,12,2019,Gas- Commercial,Y,0,0,
94063,10,2019,Gas- Commercial,Y,0,0,
94063,11,2019,Gas- Commercial,N,"1,037","587,571",567
94063,12,2019,Gas- Commercial,N,"1,043","695,686",667
94065,10,2019,Gas- Commercial,Y,0,0,
94065,11,2019,Gas- Commercial,Y,0,0,
94065,12,2019,Gas- Commercial,Y,0,0,
94066,10,2019,Gas- Commercial,N,427,"154,925",363
94066,11,2019,Gas- Commercial,N,431,"191,330",444
94066,12,2019,Gas- Commercial,N,432,"224,205",519
94070,10,2019,Gas- Commercial,Y,0,0,
94070,11,2019,Gas- Commercial,N,954,"220,483",231
94070,12,2019,Gas- Commercial,N,951,"273,435",288
94080,10,2019,Gas- Commercial,Y,"1,641","1,241,158",756
94080,11,2019,Gas- Commercial,Y,"1,639","1,524,682",930
94080,12,2019,Gas- Commercial,N,"1,086","1,393,645","1,283"
94085,10,2019,Gas- Commercial,Y,0,0,
94085,11,2019,Gas- Commercial,Y,0,0,
94085,12,2019,Gas- Commercial,Y,0,0,
94086,10,2019,Gas- Commercial,Y,0,0,
94086,11,2019,Gas- Commercial,N,374,"234,094",626
94086,12,2019,Gas- Commercial,N,373,"288,902",775
94087,10,2019,Gas- Commercial,Y,0,0,
94087,11,2019,Gas- Commercial,Y,0,0,
94087,12,2019,Gas- Commercial,Y,0,0,
94089,10,2019,Gas- Commercial,Y,0,0,
94089,11,2019,Gas- Commercial,Y,0,0,
94089,12,2019,Gas- Commercial,Y,0,0,
94102,10,2019,Gas- Commercial,N,491,"286,479",583
94102,11,2019,Gas- Commercial,N,493,"341,553",693
94102,12,2019,Gas- Commercial,N,493,"401,108",814
94103,10,2019,Gas- Commercial,N,"1,140","338,807",297
94103,11,2019,Gas- Commercial,Y,"1,962","1,113,371",567
94103,12,2019,Gas- Commercial,N,"1,148","566,664",494
94104,10,2019,Gas- Commercial,N,65,"44,020",677
94104,11,2019,Gas- Commercial,Y,0,0,
94104,12,2019,Gas- Commercial,Y,0,0,
94105,10,2019,Gas- Commercial,N,183,"208,899","1,142"
94105,11,2019,Gas- Commercial,Y,0,0,
94105,12,2019,Gas- Commercial,N,186,"390,647","2,100"
94107,10,2019,Gas- Commercial,Y,815,"434,643",533
94107,11,2019,Gas- Commercial,Y,0,0,
94107,12,2019,Gas- Commercial,Y,812,"752,154",926
94108,10,2019,Gas- Commercial,N,466,"156,506",336
94108,11,2019,Gas- Commercial,N,469,"183,232",391
94108,12,2019,Gas- Commercial,N,471,"237,426",504
94109,10,2019,Gas- Commercial,N,685,"239,390",349
94109,11,2019,Gas- Commercial,N,684,"294,543",431
94109,12,2019,Gas- Commercial,N,687,"347,916",506
94110,10,2019,Gas- Commercial,N,"1,087","236,342",217
94110,11,2019,Gas- Commercial,N,"1,086","278,850",257
94110,12,2019,Gas- Commercial,N,"1,088","326,040",300
94111,10,2019,Gas- Commercial,N,258,"235,668",913
94111,11,2019,Gas- Commercial,Y,506,"703,516","1,390"
94111,12,2019,Gas- Commercial,Y,326,"523,496","1,606"
94112,10,2019,Gas- Commercial,N,479,"124,789",261
94112,11,2019,Gas- Commercial,N,480,"153,958",321
94112,12,2019,Gas- Commercial,N,478,"187,952",393
94114,10,2019,Gas- Commercial,Y,551,"109,452",199
94114,11,2019,Gas- Commercial,Y,549,"122,620",223
94114,12,2019,Gas- Commercial,Y,937,"291,586",311
94115,10,2019,Gas- Commercial,N,478,"172,399",361
94115,11,2019,Gas- Commercial,N,479,"217,834",455
94115,12,2019,Gas- Commercial,N,480,"255,391",532
94116,10,2019,Gas- Commercial,N,273,"56,603",207
94116,11,2019,Gas- Commercial,Y,0,0,
94116,12,2019,Gas- Commercial,Y,0,0,
94117,10,2019,Gas- Commercial,N,392,"92,681",236
94117,11,2019,Gas- Commercial,N,392,"115,205",294
94117,12,2019,Gas- Commercial,Y,0,0,
94118,10,2019,Gas- Commercial,Y,630,"202,725",322
94118,11,2019,Gas- Commercial,Y,632,"270,623",428
94118,12,2019,Gas- Commercial,Y,629,"330,897",526
94121,10,2019,Gas- Commercial,N,327,"84,535",259
94121,11,2019,Gas- Commercial,N,327,"93,480",286
94121,12,2019,Gas- Commercial,Y,0,0,
94122,10,2019,Gas- Commercial,N,560,"115,959",207
94122,11,2019,Gas- Commercial,Y,837,"198,755",237
94122,12,2019,Gas- Commercial,Y,"1,165","351,926",302
94123,10,2019,Gas- Commercial,N,493,"105,499",214
94123,11,2019,Gas- Commercial,N,492,"120,512",245
94123,12,2019,Gas- Commercial,N,495,"140,034",283
94124,10,2019,Gas- Commercial,Y,873,"176,960",203
94124,11,2019,Gas- Commercial,Y,873,"236,170",271
94124,12,2019,Gas- Commercial,Y,871,"320,639",368
94127,10,2019,Gas- Commercial,N,235,"39,056",166
94127,11,2019,Gas- Commercial,N,237,"48,278",204
94127,12,2019,Gas- Commercial,N,238,"61,415",258
94128,10,2019,Gas- Commercial,Y,0,0,
94128,11,2019,Gas- Commercial,Y,0,0,
94128,12,2019,Gas- Commercial,Y,0,0,
94129,10,2019,Gas- Commercial,Y,0,0,
94129,11,2019,Gas- Commercial,Y,0,0,
94129,12,2019,Gas- Commercial,Y,0,0,
94131,10,2019,Gas- Commercial,Y,0,0,
94131,11,2019,Gas- Commercial,Y,0,0,
94131,12,2019,Gas- Commercial,Y,0,0,
94132,10,2019,Gas- Commercial,N,156,"61,756",396
94132,11,2019,Gas- Commercial,N,158,"75,122",475
94132,12,2019,Gas- Commercial,N,158,"89,479",566
94133,10,2019,Gas- Commercial,N,609,"214,382",352
94133,11,2019,Gas- Commercial,N,615,"234,204",381
94133,12,2019,Gas- Commercial,N,611,"266,138",436
94134,10,2019,Gas- Commercial,Y,0,0,
94134,11,2019,Gas- Commercial,Y,0,0,
94134,12,2019,Gas- Commercial,Y,0,0,
94158,10,2019,Gas- Commercial,Y,0,0,
94158,11,2019,Gas- Commercial,Y,0,0,
94158,12,2019,Gas- Commercial,Y,0,0,
94303,10,2019,Gas- Commercial,Y,0,0,
94303,11,2019,Gas- Commercial,Y,0,0,
94303,12,2019,Gas- Commercial,Y,0,0,
94304,10,2019,Gas- Commercial,Y,0,0,
94304,11,2019,Gas- Commercial,Y,0,0,
94304,12,2019,Gas- Commercial,Y,0,0,
94305,10,2019,Gas- Commercial,Y,0,0,
94305,11,2019,Gas- Commercial,Y,0,0,
94305,12,2019,Gas- Commercial,Y,0,0,
94306,10,2019,Gas- Commercial,Y,0,0,
94306,11,2019,Gas- Commercial,Y,0,0,
94306,12,2019,Gas- Commercial,Y,0,0,
94401,10,2019,Gas- Commercial,Y,0,0,
94401,11,2019,Gas- Commercial,Y,0,0,
94401,12,2019,Gas- Commercial,Y,"1,911","1,427,903",747
94402,10,2019,Gas- Commercial,Y,0,0,
94402,11,2019,Gas- Commercial,Y,0,0,
94402,12,2019,Gas- Commercial,N,284,"204,670",721
94403,10,2019,Gas- Commercial,Y,0,0,
94403,11,2019,Gas- Commercial,Y,"1,732","1,246,952",720
94403,12,2019,Gas- Commercial,Y,0,0,
94404,10,2019,Gas- Commercial,Y,0,0,
94404,11,2019,Gas- Commercial,Y,0,0,
94404,12,2019,Gas- Commercial,Y,0,0,
94501,10,2019,Gas- Commercial,Y,"2,958","1,037,614",351
94501,11,2019,Gas- Commercial,Y,"1,650","691,198",419
94501,12,2019,Gas- Commercial,N,750,"375,115",500
94502,10,2019,Gas- Commercial,Y,0,0,
94502,11,2019,Gas- Commercial,Y,0,0,
94502,12,2019,Gas- Commercial,Y,0,0,
94503,10,2019,Gas- Commercial,Y,0,0,
94503,11,2019,Gas- Commercial,Y,0,0,
94503,12,2019,Gas- Commercial,Y,0,0,
94505,10,2019,Gas- Commercial,Y,0,0,
94505,11,2019,Gas- Commercial,Y,0,0,
94505,12,2019,Gas- Commercial,Y,0,0,
94506,10,2019,Gas- Commercial,Y,128,"60,923",476
94506,11,2019,Gas- Commercial,N,92,"50,416",548
94506,12,2019,Gas- Commercial,Y,149,"99,461",668
94507,10,2019,Gas- Commercial,Y,0,0,
94507,11,2019,Gas- Commercial,Y,0,0,
94507,12,2019,Gas- Commercial,Y,0,0,
94508,10,2019,Gas- Commercial,Y,0,0,
94508,11,2019,Gas- Commercial,Y,0,0,
94508,12,2019,Gas- Commercial,Y,0,0,
94509,10,2019,Gas- Commercial,Y,0,0,
94509,11,2019,Gas- Commercial,Y,0,0,
94509,12,2019,Gas- Commercial,Y,0,0,
94510,10,2019,Gas- Commercial,Y,866,"165,412",191
94510,11,2019,Gas- Commercial,N,542,"110,527",204
94510,12,2019,Gas- Commercial,N,542,"165,489",305
94513,10,2019,Gas- Commercial,Y,0,0,
94513,11,2019,Gas- Commercial,Y,0,0,
94513,12,2019,Gas- Commercial,Y,941,"282,567",300
94514,10,2019,Gas- Commercial,Y,0,0,
94514,11,2019,Gas- Commercial,Y,0,0,
94514,12,2019,Gas- Commercial,Y,0,0,
94515,10,2019,Gas- Commercial,Y,0,0,
94515,11,2019,Gas- Commercial,Y,0,0,
94515,12,2019,Gas- Commercial,Y,0,0,
94517,10,2019,Gas- Commercial,Y,0,0,
94517,11,2019,Gas- Commercial,Y,0,0,
94517,12,2019,Gas- Commercial,Y,0,0,
94518,10,2019,Gas- Commercial,Y,0,0,
94518,11,2019,Gas- Commercial,Y,474,"110,926",234
94518,12,2019,Gas- Commercial,Y,476,"149,094",313
94519,10,2019,Gas- Commercial,Y,0,0,
94519,11,2019,Gas- Commercial,Y,0,0,
94519,12,2019,Gas- Commercial,Y,0,0,
94520,10,2019,Gas- Commercial,Y,"7,141","2,078,431",291
94520,11,2019,Gas- Commercial,Y,"6,443","2,265,692",352
94520,12,2019,Gas- Commercial,Y,"3,011","1,474,407",490
94521,10,2019,Gas- Commercial,Y,0,0,
94521,11,2019,Gas- Commercial,Y,0,0,
94521,12,2019,Gas- Commercial,Y,0,0,
94523,10,2019,Gas- Commercial,Y,0,0,
94523,11,2019,Gas- Commercial,Y,0,0,
94523,12,2019,Gas- Commercial,Y,0,0,
94525,10,2019,Gas- Commercial,Y,0,0,
94525,11,2019,Gas- Commercial,Y,0,0,
94525,12,2019,Gas- Commercial,Y,0,0,
94526,10,2019,Gas- Commercial,Y,0,0,
94526,11,2019,Gas- Commercial,Y,0,0,
94526,12,2019,Gas- Commercial,Y,0,0,
94528,10,2019,Gas- Commercial,Y,0,0,
94528,11,2019,Gas- Commercial,Y,0,0,
