ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93723,11,2021,Gas- Commercial,Y,0,0,
93723,12,2021,Gas- Commercial,Y,0,0,
93725,10,2021,Gas- Commercial,Y,0,0,
93725,11,2021,Gas- Commercial,Y,0,0,
93725,12,2021,Gas- Commercial,Y,0,0,
93726,10,2021,Gas- Commercial,Y,0,0,
93726,11,2021,Gas- Commercial,Y,"1,221","324,632",266
93726,12,2021,Gas- Commercial,Y,"1,223","585,482",479
93727,10,2021,Gas- Commercial,Y,"1,393","304,125",218
93727,11,2021,Gas- Commercial,Y,"1,394","402,174",289
93727,12,2021,Gas- Commercial,Y,"1,869","906,683",485
93728,10,2021,Gas- Commercial,Y,0,0,
93728,11,2021,Gas- Commercial,Y,0,0,
93728,12,2021,Gas- Commercial,Y,0,0,
93730,10,2021,Gas- Commercial,Y,0,0,
93730,11,2021,Gas- Commercial,Y,0,0,
93730,12,2021,Gas- Commercial,Y,0,0,
93737,10,2021,Gas- Commercial,Y,0,0,
93737,11,2021,Gas- Commercial,Y,0,0,
93737,12,2021,Gas- Commercial,Y,0,0,
93740,10,2021,Gas- Commercial,Y,0,0,
93740,11,2021,Gas- Commercial,Y,0,0,
93740,12,2021,Gas- Commercial,Y,0,0,
93741,10,2021,Gas- Commercial,Y,0,0,
93741,11,2021,Gas- Commercial,Y,0,0,
93741,12,2021,Gas- Commercial,Y,0,0,
93901,10,2021,Gas- Commercial,N,"1,074","242,714",226
93901,11,2021,Gas- Commercial,N,"1,073","251,677",235
93901,12,2021,Gas- Commercial,N,"1,072","388,486",362
93905,10,2021,Gas- Commercial,N,375,"122,895",328
93905,11,2021,Gas- Commercial,N,375,"122,163",326
93905,12,2021,Gas- Commercial,N,374,"165,658",443
93906,10,2021,Gas- Commercial,N,407,"125,443",308
93906,11,2021,Gas- Commercial,N,406,"120,400",297
93906,12,2021,Gas- Commercial,N,405,"170,389",421
93907,10,2021,Gas- Commercial,Y,531,"146,227",275
93907,11,2021,Gas- Commercial,Y,533,"144,157",270
93907,12,2021,Gas- Commercial,Y,532,"217,651",409
93908,10,2021,Gas- Commercial,Y,0,0,
93908,11,2021,Gas- Commercial,Y,0,0,
93908,12,2021,Gas- Commercial,Y,0,0,
93921,10,2021,Gas- Commercial,N,150,"45,096",301
93921,11,2021,Gas- Commercial,N,149,"41,923",281
93921,12,2021,Gas- Commercial,N,150,"54,407",363
93923,10,2021,Gas- Commercial,Y,0,0,
93923,11,2021,Gas- Commercial,Y,0,0,
93923,12,2021,Gas- Commercial,Y,0,0,
93924,10,2021,Gas- Commercial,Y,0,0,
93924,11,2021,Gas- Commercial,Y,0,0,
93924,12,2021,Gas- Commercial,Y,0,0,
93925,10,2021,Gas- Commercial,Y,0,0,
93925,11,2021,Gas- Commercial,Y,0,0,
93925,12,2021,Gas- Commercial,Y,0,0,
93926,10,2021,Gas- Commercial,Y,0,0,
93926,11,2021,Gas- Commercial,Y,0,0,
93926,12,2021,Gas- Commercial,Y,0,0,
93927,10,2021,Gas- Commercial,Y,0,0,
93927,11,2021,Gas- Commercial,Y,0,0,
93927,12,2021,Gas- Commercial,Y,0,0,
93930,10,2021,Gas- Commercial,Y,879,"824,426",938
93930,11,2021,Gas- Commercial,Y,884,"820,829",929
93930,12,2021,Gas- Commercial,Y,0,0,
93933,10,2021,Gas- Commercial,N,295,"66,527",226
93933,11,2021,Gas- Commercial,N,295,"70,014",237
93933,12,2021,Gas- Commercial,N,294,"98,661",336
93940,10,2021,Gas- Commercial,Y,"1,827","760,702",416
93940,11,2021,Gas- Commercial,Y,"1,825","799,360",438
93940,12,2021,Gas- Commercial,Y,"1,823","1,124,751",617
93944,10,2021,Gas- Commercial,Y,0,0,
93944,11,2021,Gas- Commercial,Y,0,0,
93944,12,2021,Gas- Commercial,Y,0,0,
93950,10,2021,Gas- Commercial,Y,0,0,
93950,11,2021,Gas- Commercial,Y,0,0,
93950,12,2021,Gas- Commercial,Y,0,0,
93953,10,2021,Gas- Commercial,Y,0,0,
93953,11,2021,Gas- Commercial,Y,0,0,
93953,12,2021,Gas- Commercial,Y,0,0,
93955,10,2021,Gas- Commercial,N,467,"104,845",225
93955,11,2021,Gas- Commercial,N,469,"114,649",244
93955,12,2021,Gas- Commercial,N,467,"179,169",384
93960,10,2021,Gas- Commercial,Y,0,0,
93960,11,2021,Gas- Commercial,Y,0,0,
93960,12,2021,Gas- Commercial,Y,748,"935,335","1,250"
94002,10,2021,Gas- Commercial,Y,0,0,
94002,11,2021,Gas- Commercial,Y,0,0,
94002,12,2021,Gas- Commercial,Y,0,0,
94005,10,2021,Gas- Commercial,Y,0,0,
94005,11,2021,Gas- Commercial,Y,0,0,
94005,12,2021,Gas- Commercial,Y,0,0,
94010,10,2021,Gas- Commercial,Y,"1,514","667,268",441
94010,11,2021,Gas- Commercial,N,822,"343,138",417
94010,12,2021,Gas- Commercial,N,820,"521,501",636
94014,10,2021,Gas- Commercial,Y,0,0,
94014,11,2021,Gas- Commercial,Y,0,0,
94014,12,2021,Gas- Commercial,Y,551,"356,726",647
94015,10,2021,Gas- Commercial,N,285,"194,681",683
94015,11,2021,Gas- Commercial,N,286,"198,445",694
94015,12,2021,Gas- Commercial,Y,444,"366,183",825
94019,10,2021,Gas- Commercial,N,226,"79,021",350
94019,11,2021,Gas- Commercial,Y,0,0,
94019,12,2021,Gas- Commercial,Y,0,0,
94022,10,2021,Gas- Commercial,N,328,"81,623",249
94022,11,2021,Gas- Commercial,Y,0,0,
94022,12,2021,Gas- Commercial,Y,0,0,
94024,10,2021,Gas- Commercial,Y,0,0,
94024,11,2021,Gas- Commercial,Y,0,0,
94024,12,2021,Gas- Commercial,Y,0,0,
94025,10,2021,Gas- Commercial,Y,"1,044","631,681",605
94025,11,2021,Gas- Commercial,Y,0,0,
94025,12,2021,Gas- Commercial,Y,0,0,
94027,10,2021,Gas- Commercial,Y,0,0,
94027,11,2021,Gas- Commercial,Y,0,0,
94027,12,2021,Gas- Commercial,Y,0,0,
94028,10,2021,Gas- Commercial,Y,0,0,
94028,11,2021,Gas- Commercial,Y,0,0,
94028,12,2021,Gas- Commercial,Y,0,0,
94030,10,2021,Gas- Commercial,Y,0,0,
94030,11,2021,Gas- Commercial,Y,278,"150,654",542
94030,12,2021,Gas- Commercial,Y,276,"205,102",743
94038,10,2021,Gas- Commercial,Y,0,0,
94038,11,2021,Gas- Commercial,Y,0,0,
94038,12,2021,Gas- Commercial,Y,0,0,
94040,10,2021,Gas- Commercial,Y,0,0,
94040,11,2021,Gas- Commercial,Y,0,0,
94040,12,2021,Gas- Commercial,Y,0,0,
94041,10,2021,Gas- Commercial,Y,0,0,
94041,11,2021,Gas- Commercial,Y,0,0,
94041,12,2021,Gas- Commercial,Y,0,0,
94043,10,2021,Gas- Commercial,Y,"1,532","795,367",519
94043,11,2021,Gas- Commercial,Y,"1,887","1,172,150",621
94043,12,2021,Gas- Commercial,Y,"1,901","2,278,123","1,198"
94044,10,2021,Gas- Commercial,Y,311,"81,343",262
94044,11,2021,Gas- Commercial,Y,310,"79,150",255
94044,12,2021,Gas- Commercial,Y,308,"106,696",346
94061,10,2021,Gas- Commercial,Y,0,0,
94061,11,2021,Gas- Commercial,Y,0,0,
94061,12,2021,Gas- Commercial,Y,0,0,
94062,10,2021,Gas- Commercial,Y,224,"86,824",388
94062,11,2021,Gas- Commercial,Y,225,"110,783",492
94062,12,2021,Gas- Commercial,Y,226,"161,735",716
94063,10,2021,Gas- Commercial,N,"1,003","410,442",409
94063,11,2021,Gas- Commercial,Y,"2,025","1,137,051",562
94063,12,2021,Gas- Commercial,Y,"2,021","1,732,341",857
94065,10,2021,Gas- Commercial,Y,0,0,
94065,11,2021,Gas- Commercial,Y,0,0,
94065,12,2021,Gas- Commercial,Y,0,0,
94066,10,2021,Gas- Commercial,Y,0,0,
94066,11,2021,Gas- Commercial,N,416,"144,585",348
94066,12,2021,Gas- Commercial,Y,0,0,
94070,10,2021,Gas- Commercial,N,940,"192,323",205
94070,11,2021,Gas- Commercial,N,938,"220,134",235
