ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94089,4,2019,Gas- Commercial,Y,0,0,
94089,5,2019,Gas- Commercial,Y,0,0,
94089,6,2019,Gas- Commercial,Y,0,0,
94102,4,2019,Gas- Commercial,N,481,"299,329",622
94102,5,2019,Gas- Commercial,N,484,"320,320",662
94102,6,2019,Gas- Commercial,N,486,"291,223",599
94103,4,2019,Gas- Commercial,N,"1,117","380,376",341
94103,5,2019,Gas- Commercial,N,"1,121","401,783",358
94103,6,2019,Gas- Commercial,N,"1,117","314,832",282
94104,4,2019,Gas- Commercial,N,66,"53,167",806
94104,5,2019,Gas- Commercial,N,65,"56,522",870
94104,6,2019,Gas- Commercial,Y,0,0,
94105,4,2019,Gas- Commercial,N,180,"234,292","1,302"
94105,5,2019,Gas- Commercial,N,180,"255,171","1,418"
94105,6,2019,Gas- Commercial,N,181,"176,772",977
94107,4,2019,Gas- Commercial,Y,813,"451,719",556
94107,5,2019,Gas- Commercial,Y,811,"494,349",610
94107,6,2019,Gas- Commercial,Y,813,"383,241",471
94108,4,2019,Gas- Commercial,N,464,"157,255",339
94108,5,2019,Gas- Commercial,N,465,"168,013",361
94108,6,2019,Gas- Commercial,N,467,"150,226",322
94109,4,2019,Gas- Commercial,N,679,"277,128",408
94109,5,2019,Gas- Commercial,N,677,"291,138",430
94109,6,2019,Gas- Commercial,N,679,"240,473",354
94110,4,2019,Gas- Commercial,Y,"1,609","396,783",247
94110,5,2019,Gas- Commercial,N,"1,069","255,063",239
94110,6,2019,Gas- Commercial,N,"1,073","220,903",206
94111,4,2019,Gas- Commercial,N,257,"262,782","1,022"
94111,5,2019,Gas- Commercial,N,256,"293,744","1,147"
94111,6,2019,Gas- Commercial,Y,321,"258,014",804
94112,4,2019,Gas- Commercial,Y,698,"204,255",293
94112,5,2019,Gas- Commercial,Y,703,"209,161",298
94112,6,2019,Gas- Commercial,N,469,"121,269",259
94114,4,2019,Gas- Commercial,Y,0,0,
94114,5,2019,Gas- Commercial,Y,926,"229,605",248
94114,6,2019,Gas- Commercial,Y,537,"102,430",191
94115,4,2019,Gas- Commercial,N,479,"193,801",405
94115,5,2019,Gas- Commercial,N,476,"197,612",415
94115,6,2019,Gas- Commercial,N,476,"155,368",326
94116,4,2019,Gas- Commercial,Y,0,0,
94116,5,2019,Gas- Commercial,Y,0,0,
94116,6,2019,Gas- Commercial,Y,0,0,
94117,4,2019,Gas- Commercial,Y,0,0,
94117,5,2019,Gas- Commercial,Y,0,0,
94117,6,2019,Gas- Commercial,N,387,"87,598",226
94118,4,2019,Gas- Commercial,Y,"1,011","381,331",377
94118,5,2019,Gas- Commercial,Y,624,"231,029",370
94118,6,2019,Gas- Commercial,Y,623,"184,890",297
94121,4,2019,Gas- Commercial,Y,0,0,
94121,5,2019,Gas- Commercial,Y,0,0,
94121,6,2019,Gas- Commercial,N,327,"79,812",244
94122,4,2019,Gas- Commercial,Y,"1,143","285,538",250
94122,5,2019,Gas- Commercial,Y,"1,149","300,095",261
94122,6,2019,Gas- Commercial,Y,823,"166,634",202
94123,4,2019,Gas- Commercial,N,490,"111,735",228
94123,5,2019,Gas- Commercial,N,491,"116,335",237
94123,6,2019,Gas- Commercial,N,492,"98,790",201
94124,4,2019,Gas- Commercial,Y,870,"223,414",257
94124,5,2019,Gas- Commercial,Y,868,"222,855",257
94124,6,2019,Gas- Commercial,Y,874,"176,966",202
94127,4,2019,Gas- Commercial,Y,0,0,
94127,5,2019,Gas- Commercial,Y,0,0,
94127,6,2019,Gas- Commercial,N,236,"36,852",156
94128,4,2019,Gas- Commercial,Y,0,0,
94128,5,2019,Gas- Commercial,Y,0,0,
94128,6,2019,Gas- Commercial,Y,0,0,
94129,4,2019,Gas- Commercial,Y,0,0,
94129,5,2019,Gas- Commercial,Y,0,0,
94129,6,2019,Gas- Commercial,Y,0,0,
94131,4,2019,Gas- Commercial,Y,0,0,
94131,5,2019,Gas- Commercial,Y,0,0,
94131,6,2019,Gas- Commercial,Y,0,0,
94132,4,2019,Gas- Commercial,N,153,"66,914",437
94132,5,2019,Gas- Commercial,N,154,"65,531",426
94132,6,2019,Gas- Commercial,N,155,"52,686",340
94133,4,2019,Gas- Commercial,N,600,"231,223",385
94133,5,2019,Gas- Commercial,N,603,"238,699",396
94133,6,2019,Gas- Commercial,N,600,"218,072",363
94134,4,2019,Gas- Commercial,Y,0,0,
94134,5,2019,Gas- Commercial,Y,0,0,
94134,6,2019,Gas- Commercial,Y,0,0,
94158,4,2019,Gas- Commercial,Y,0,0,
94158,5,2019,Gas- Commercial,Y,0,0,
94158,6,2019,Gas- Commercial,Y,0,0,
94303,4,2019,Gas- Commercial,Y,0,0,
94303,5,2019,Gas- Commercial,Y,0,0,
94303,6,2019,Gas- Commercial,Y,0,0,
94304,4,2019,Gas- Commercial,Y,0,0,
94304,5,2019,Gas- Commercial,Y,0,0,
94304,6,2019,Gas- Commercial,Y,0,0,
94305,4,2019,Gas- Commercial,Y,0,0,
94305,5,2019,Gas- Commercial,Y,0,0,
94305,6,2019,Gas- Commercial,Y,0,0,
94306,4,2019,Gas- Commercial,Y,0,0,
94306,5,2019,Gas- Commercial,Y,0,0,
94306,6,2019,Gas- Commercial,Y,0,0,
94401,4,2019,Gas- Commercial,N,657,"176,655",269
94401,5,2019,Gas- Commercial,N,660,"183,475",278
94401,6,2019,Gas- Commercial,Y,0,0,
94402,4,2019,Gas- Commercial,N,281,"119,264",424
94402,5,2019,Gas- Commercial,Y,0,0,
94402,6,2019,Gas- Commercial,Y,0,0,
94403,4,2019,Gas- Commercial,Y,774,"594,577",768
94403,5,2019,Gas- Commercial,Y,"1,058","764,211",722
94403,6,2019,Gas- Commercial,Y,"2,169","817,753",377
94404,4,2019,Gas- Commercial,Y,0,0,
94404,5,2019,Gas- Commercial,Y,0,0,
94404,6,2019,Gas- Commercial,Y,0,0,
94501,4,2019,Gas- Commercial,Y,"1,149","320,567",279
94501,5,2019,Gas- Commercial,N,745,"198,059",266
94501,6,2019,Gas- Commercial,N,743,"147,709",199
94502,4,2019,Gas- Commercial,Y,0,0,
94502,5,2019,Gas- Commercial,Y,0,0,
94502,6,2019,Gas- Commercial,Y,0,0,
94503,4,2019,Gas- Commercial,N,131,"44,195",337
94503,5,2019,Gas- Commercial,N,132,"46,444",352
94503,6,2019,Gas- Commercial,Y,0,0,
94505,4,2019,Gas- Commercial,Y,0,0,
94505,5,2019,Gas- Commercial,Y,0,0,
94505,6,2019,Gas- Commercial,Y,0,0,
94506,4,2019,Gas- Commercial,Y,130,"50,333",387
94506,5,2019,Gas- Commercial,N,91,"49,352",542
94506,6,2019,Gas- Commercial,Y,0,0,
94507,4,2019,Gas- Commercial,Y,0,0,
94507,5,2019,Gas- Commercial,Y,0,0,
94507,6,2019,Gas- Commercial,Y,0,0,
94508,4,2019,Gas- Commercial,Y,0,0,
94508,5,2019,Gas- Commercial,Y,0,0,
94508,6,2019,Gas- Commercial,Y,0,0,
94509,4,2019,Gas- Commercial,Y,0,0,
94509,5,2019,Gas- Commercial,Y,0,0,
94509,6,2019,Gas- Commercial,Y,0,0,
94510,4,2019,Gas- Commercial,N,546,"81,674",150
94510,5,2019,Gas- Commercial,N,545,"79,901",147
94510,6,2019,Gas- Commercial,Y,0,0,
94513,4,2019,Gas- Commercial,Y,0,0,
94513,5,2019,Gas- Commercial,Y,0,0,
94513,6,2019,Gas- Commercial,Y,0,0,
94514,4,2019,Gas- Commercial,Y,0,0,
94514,5,2019,Gas- Commercial,Y,0,0,
94514,6,2019,Gas- Commercial,Y,0,0,
94515,4,2019,Gas- Commercial,Y,0,0,
94515,5,2019,Gas- Commercial,Y,0,0,
94515,6,2019,Gas- Commercial,Y,0,0,
94517,4,2019,Gas- Commercial,Y,0,0,
94517,5,2019,Gas- Commercial,Y,0,0,
94517,6,2019,Gas- Commercial,Y,0,0,
94518,4,2019,Gas- Commercial,Y,0,0,
94518,5,2019,Gas- Commercial,Y,0,0,
94518,6,2019,Gas- Commercial,Y,0,0,
94519,4,2019,Gas- Commercial,Y,0,0,
94519,5,2019,Gas- Commercial,Y,0,0,
94519,6,2019,Gas- Commercial,Y,0,0,
94520,4,2019,Gas- Commercial,Y,"7,168","1,837,122",256
94520,5,2019,Gas- Commercial,Y,"7,136","1,978,297",277
94520,6,2019,Gas- Commercial,Y,"15,959","3,918,086",246
94521,4,2019,Gas- Commercial,Y,0,0,
94521,5,2019,Gas- Commercial,Y,0,0,
94521,6,2019,Gas- Commercial,Y,0,0,
94523,4,2019,Gas- Commercial,Y,0,0,
94523,5,2019,Gas- Commercial,Y,0,0,
94523,6,2019,Gas- Commercial,Y,0,0,
94525,4,2019,Gas- Commercial,Y,0,0,
94525,5,2019,Gas- Commercial,Y,0,0,
94525,6,2019,Gas- Commercial,Y,0,0,
94526,4,2019,Gas- Commercial,Y,0,0,
94526,5,2019,Gas- Commercial,Y,0,0,
94526,6,2019,Gas- Commercial,Y,0,0,
94528,4,2019,Gas- Commercial,Y,0,0,
94528,5,2019,Gas- Commercial,Y,0,0,
94528,6,2019,Gas- Commercial,Y,0,0,
94530,4,2019,Gas- Commercial,N,344,"59,866",174
