ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
,,,Gas-,,,,
92304,10,2018,Gas- Commercial,Y,0,0,
92304,11,2018,Gas- Commercial,Y,0,0,
92304,12,2018,Gas- Commercial,Y,0,0,
92365,10,2018,Gas- Commercial,Y,0,0,
92365,11,2018,Gas- Commercial,Y,0,0,
92365,12,2018,Gas- Commercial,Y,0,0,
93203,10,2018,Gas- Commercial,Y,0,0,
93203,11,2018,Gas- Commercial,Y,0,0,
93203,12,2018,Gas- Commercial,Y,0,0,
93204,10,2018,Gas- Commercial,Y,0,0,
93204,11,2018,Gas- Commercial,Y,121,"22,979",190
93204,12,2018,Gas- Commercial,Y,0,0,
93210,10,2018,Gas- Commercial,Y,0,0,
93210,11,2018,Gas- Commercial,Y,0,0,
93210,12,2018,Gas- Commercial,Y,0,0,
93224,10,2018,Gas- Commercial,Y,0,0,
93224,11,2018,Gas- Commercial,Y,0,0,
93224,12,2018,Gas- Commercial,Y,0,0,
93234,10,2018,Gas- Commercial,Y,0,0,
93234,11,2018,Gas- Commercial,Y,86,"14,329",167
93234,12,2018,Gas- Commercial,Y,0,0,
93239,10,2018,Gas- Commercial,Y,0,0,
93239,11,2018,Gas- Commercial,Y,0,0,
93239,12,2018,Gas- Commercial,Y,0,0,
93252,10,2018,Gas- Commercial,Y,0,0,
93252,11,2018,Gas- Commercial,Y,0,0,
93252,12,2018,Gas- Commercial,Y,0,0,
93263,10,2018,Gas- Commercial,Y,0,0,
93263,11,2018,Gas- Commercial,Y,0,0,
93263,12,2018,Gas- Commercial,Y,0,0,
93268,10,2018,Gas- Commercial,Y,304,"28,998",95
93268,11,2018,Gas- Commercial,Y,0,0,
93268,12,2018,Gas- Commercial,Y,0,0,
93301,10,2018,Gas- Commercial,N,"1,152","105,112",91
93301,11,2018,Gas- Commercial,Y,"2,510","531,393",212
93301,12,2018,Gas- Commercial,N,"1,161","291,421",251
93304,10,2018,Gas- Commercial,N,595,"84,283",142
93304,11,2018,Gas- Commercial,N,597,"109,898",184
93304,12,2018,Gas- Commercial,N,601,"144,847",241
93305,10,2018,Gas- Commercial,N,492,"55,283",112
93305,11,2018,Gas- Commercial,Y,0,0,
93305,12,2018,Gas- Commercial,N,493,"129,738",263
93306,10,2018,Gas- Commercial,N,362,"89,854",248
93306,11,2018,Gas- Commercial,Y,0,0,
93306,12,2018,Gas- Commercial,N,365,"165,141",452
93307,10,2018,Gas- Commercial,Y,"1,252","175,407",140
