ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94025,2,2019,Gas- Commercial,Y,680,"690,335","1,015"
94025,3,2019,Gas- Commercial,Y,"1,081","893,780",827
94027,1,2019,Gas- Commercial,Y,0,0,
94027,2,2019,Gas- Commercial,Y,0,0,
94027,3,2019,Gas- Commercial,Y,0,0,
94028,1,2019,Gas- Commercial,Y,0,0,
94028,2,2019,Gas- Commercial,Y,0,0,
94028,3,2019,Gas- Commercial,Y,0,0,
94030,1,2019,Gas- Commercial,Y,0,0,
94030,2,2019,Gas- Commercial,Y,0,0,
94030,3,2019,Gas- Commercial,Y,0,0,
94038,1,2019,Gas- Commercial,Y,0,0,
94038,2,2019,Gas- Commercial,Y,0,0,
94038,3,2019,Gas- Commercial,Y,0,0,
94040,1,2019,Gas- Commercial,Y,0,0,
94040,2,2019,Gas- Commercial,Y,0,0,
94040,3,2019,Gas- Commercial,Y,0,0,
94041,1,2019,Gas- Commercial,Y,0,0,
94041,2,2019,Gas- Commercial,Y,0,0,
94041,3,2019,Gas- Commercial,Y,0,0,
94043,1,2019,Gas- Commercial,Y,"1,563","1,252,487",801
94043,2,2019,Gas- Commercial,Y,"1,694","1,451,203",857
94043,3,2019,Gas- Commercial,Y,"1,559","1,122,422",720
94044,1,2019,Gas- Commercial,Y,308,"94,342",306
94044,2,2019,Gas- Commercial,Y,308,"98,855",321
94044,3,2019,Gas- Commercial,Y,308,"90,666",294
94061,1,2019,Gas- Commercial,Y,393,"185,540",472
94061,2,2019,Gas- Commercial,Y,424,"282,034",665
94061,3,2019,Gas- Commercial,Y,0,0,
94062,1,2019,Gas- Commercial,Y,0,0,
94062,2,2019,Gas- Commercial,Y,0,0,
94062,3,2019,Gas- Commercial,Y,221,"112,841",511
94063,1,2019,Gas- Commercial,N,"1,023","580,588",568
94063,2,2019,Gas- Commercial,N,"1,032","621,820",603
94063,3,2019,Gas- Commercial,N,"1,034","567,692",549
94065,1,2019,Gas- Commercial,Y,0,0,
94065,2,2019,Gas- Commercial,Y,0,0,
94065,3,2019,Gas- Commercial,Y,0,0,
94066,1,2019,Gas- Commercial,Y,0,0,
94066,2,2019,Gas- Commercial,Y,704,"513,030",729
94066,3,2019,Gas- Commercial,Y,0,0,
94070,1,2019,Gas- Commercial,N,978,"281,997",288
94070,2,2019,Gas- Commercial,N,974,"296,073",304
94070,3,2019,Gas- Commercial,N,974,"255,460",262
94080,1,2019,Gas- Commercial,Y,"2,328","2,152,445",925
94080,2,2019,Gas- Commercial,N,"1,082","1,377,798","1,273"
94080,3,2019,Gas- Commercial,Y,"1,789","1,708,613",955
94085,1,2019,Gas- Commercial,Y,0,0,
94085,2,2019,Gas- Commercial,Y,0,0,
94085,3,2019,Gas- Commercial,Y,0,0,
94086,1,2019,Gas- Commercial,Y,0,0,
94086,2,2019,Gas- Commercial,Y,0,0,
94086,3,2019,Gas- Commercial,Y,0,0,
94087,1,2019,Gas- Commercial,Y,0,0,
94087,2,2019,Gas- Commercial,Y,0,0,
94087,3,2019,Gas- Commercial,Y,0,0,
94089,1,2019,Gas- Commercial,Y,0,0,
94089,2,2019,Gas- Commercial,Y,0,0,
94089,3,2019,Gas- Commercial,Y,0,0,
94102,1,2019,Gas- Commercial,N,459,"369,684",805
94102,2,2019,Gas- Commercial,N,464,"366,938",791
94102,3,2019,Gas- Commercial,N,475,"351,049",739
94103,1,2019,Gas- Commercial,N,"1,111","513,061",462
94103,2,2019,Gas- Commercial,N,"1,121","561,765",501
94103,3,2019,Gas- Commercial,N,"1,112","491,151",442
94104,1,2019,Gas- Commercial,N,60,"60,689","1,011"
94104,2,2019,Gas- Commercial,N,65,"77,314","1,189"
94104,3,2019,Gas- Commercial,N,62,"72,322","1,166"
94105,1,2019,Gas- Commercial,N,175,"286,338","1,636"
94105,2,2019,Gas- Commercial,N,177,"347,110","1,961"
94105,3,2019,Gas- Commercial,N,179,"298,962","1,670"
94107,1,2019,Gas- Commercial,Y,808,"497,677",616
94107,2,2019,Gas- Commercial,Y,808,"530,391",656
94107,3,2019,Gas- Commercial,Y,805,"464,184",577
94108,1,2019,Gas- Commercial,N,457,"188,094",412
94108,2,2019,Gas- Commercial,N,459,"192,673",420
94108,3,2019,Gas- Commercial,N,459,"188,096",410
94109,1,2019,Gas- Commercial,N,667,"332,873",499
94109,2,2019,Gas- Commercial,N,671,"354,538",528
94109,3,2019,Gas- Commercial,N,671,"331,768",494
94110,1,2019,Gas- Commercial,N,"1,064","322,854",303
94110,2,2019,Gas- Commercial,N,"1,067","338,070",317
94110,3,2019,Gas- Commercial,N,"1,070","309,427",289
94111,1,2019,Gas- Commercial,N,253,"382,902","1,513"
94111,2,2019,Gas- Commercial,N,253,"394,986","1,561"
94111,3,2019,Gas- Commercial,N,254,"347,136","1,367"
94112,1,2019,Gas- Commercial,Y,692,"258,001",373
94112,2,2019,Gas- Commercial,Y,694,"279,213",402
94112,3,2019,Gas- Commercial,Y,696,"258,611",372
94114,1,2019,Gas- Commercial,Y,915,"268,339",293
94114,2,2019,Gas- Commercial,Y,919,"282,246",307
94114,3,2019,Gas- Commercial,Y,920,"265,880",289
94115,1,2019,Gas- Commercial,N,478,"234,124",490
94115,2,2019,Gas- Commercial,N,476,"251,836",529
94115,3,2019,Gas- Commercial,N,476,"231,458",486
94116,1,2019,Gas- Commercial,Y,0,0,
94116,2,2019,Gas- Commercial,Y,0,0,
94116,3,2019,Gas- Commercial,N,268,"83,060",310
94117,1,2019,Gas- Commercial,Y,0,0,
94117,2,2019,Gas- Commercial,Y,0,0,
94117,3,2019,Gas- Commercial,Y,0,0,
94118,1,2019,Gas- Commercial,Y,617,"326,325",529
94118,2,2019,Gas- Commercial,Y,621,"332,626",536
94118,3,2019,Gas- Commercial,Y,621,"273,206",440
94121,1,2019,Gas- Commercial,Y,0,0,
94121,2,2019,Gas- Commercial,Y,0,0,
94121,3,2019,Gas- Commercial,Y,0,0,
94122,1,2019,Gas- Commercial,Y,"1,133","331,995",293
94122,2,2019,Gas- Commercial,Y,"1,138","338,422",297
94122,3,2019,Gas- Commercial,Y,873,"260,234",298
94123,1,2019,Gas- Commercial,N,489,"132,038",270
94123,2,2019,Gas- Commercial,N,489,"135,038",276
94123,3,2019,Gas- Commercial,N,489,"131,751",269
94124,1,2019,Gas- Commercial,Y,872,"296,865",340
94124,2,2019,Gas- Commercial,Y,873,"317,579",364
94124,3,2019,Gas- Commercial,Y,873,"284,987",326
94127,1,2019,Gas- Commercial,Y,0,0,
94127,2,2019,Gas- Commercial,Y,0,0,
94127,3,2019,Gas- Commercial,Y,0,0,
94128,1,2019,Gas- Commercial,Y,0,0,
94128,2,2019,Gas- Commercial,Y,0,0,
94128,3,2019,Gas- Commercial,Y,0,0,
94129,1,2019,Gas- Commercial,Y,0,0,
94129,2,2019,Gas- Commercial,Y,0,0,
94129,3,2019,Gas- Commercial,Y,0,0,
94131,1,2019,Gas- Commercial,Y,0,0,
94131,2,2019,Gas- Commercial,Y,0,0,
94131,3,2019,Gas- Commercial,Y,0,0,
94132,1,2019,Gas- Commercial,N,151,"84,731",561
94132,2,2019,Gas- Commercial,N,153,"89,089",582
94132,3,2019,Gas- Commercial,N,153,"80,362",525
94133,1,2019,Gas- Commercial,N,590,"261,817",444
94133,2,2019,Gas- Commercial,N,597,"262,079",439
94133,3,2019,Gas- Commercial,N,598,"263,913",441
94134,1,2019,Gas- Commercial,Y,0,0,
94134,2,2019,Gas- Commercial,Y,0,0,
94134,3,2019,Gas- Commercial,Y,0,0,
94158,1,2019,Gas- Commercial,Y,0,0,
94158,2,2019,Gas- Commercial,Y,0,0,
94158,3,2019,Gas- Commercial,Y,0,0,
94303,1,2019,Gas- Commercial,Y,0,0,
94303,2,2019,Gas- Commercial,Y,0,0,
94303,3,2019,Gas- Commercial,Y,0,0,
94304,1,2019,Gas- Commercial,Y,0,0,
94304,2,2019,Gas- Commercial,Y,0,0,
94304,3,2019,Gas- Commercial,Y,0,0,
94305,1,2019,Gas- Commercial,Y,0,0,
94305,2,2019,Gas- Commercial,Y,0,0,
94305,3,2019,Gas- Commercial,Y,0,0,
94306,1,2019,Gas- Commercial,Y,0,0,
94306,2,2019,Gas- Commercial,Y,0,0,
94306,3,2019,Gas- Commercial,Y,0,0,
94401,1,2019,Gas- Commercial,N,659,"253,433",385
94401,2,2019,Gas- Commercial,N,658,"251,101",382
94401,3,2019,Gas- Commercial,N,660,"230,349",349
94402,1,2019,Gas- Commercial,N,279,"177,337",636
94402,2,2019,Gas- Commercial,N,280,"191,589",684
94402,3,2019,Gas- Commercial,N,282,"169,653",602
94403,1,2019,Gas- Commercial,Y,767,"826,925","1,078"
94403,2,2019,Gas- Commercial,Y,769,"887,604","1,154"
94403,3,2019,Gas- Commercial,Y,772,"810,134","1,049"
94404,1,2019,Gas- Commercial,Y,0,0,
94404,2,2019,Gas- Commercial,Y,0,0,
94404,3,2019,Gas- Commercial,Y,0,0,
94501,1,2019,Gas- Commercial,N,733,"268,030",366
94501,2,2019,Gas- Commercial,N,738,"303,369",411
94501,3,2019,Gas- Commercial,N,740,"258,895",350
94502,1,2019,Gas- Commercial,Y,0,0,
94502,2,2019,Gas- Commercial,Y,0,0,
94502,3,2019,Gas- Commercial,Y,0,0,
94503,1,2019,Gas- Commercial,Y,0,0,
94503,2,2019,Gas- Commercial,Y,0,0,
94503,3,2019,Gas- Commercial,Y,0,0,
94505,1,2019,Gas- Commercial,Y,0,0,
94505,2,2019,Gas- Commercial,Y,0,0,
94505,3,2019,Gas- Commercial,Y,0,0,
94506,1,2019,Gas- Commercial,Y,0,0,
94506,2,2019,Gas- Commercial,N,93,"79,667",857
94506,3,2019,Gas- Commercial,Y,128,"79,092",618
94507,1,2019,Gas- Commercial,Y,0,0,
94507,2,2019,Gas- Commercial,Y,0,0,
94507,3,2019,Gas- Commercial,Y,0,0,
94508,1,2019,Gas- Commercial,Y,0,0,
94508,2,2019,Gas- Commercial,Y,0,0,
94508,3,2019,Gas- Commercial,Y,0,0,
94509,1,2019,Gas- Commercial,Y,0,0,
94509,2,2019,Gas- Commercial,Y,0,0,
94509,3,2019,Gas- Commercial,Y,0,0,
94510,1,2019,Gas- Commercial,N,547,"164,124",300
94510,2,2019,Gas- Commercial,N,547,"179,058",327
94510,3,2019,Gas- Commercial,N,548,"131,005",239
94513,1,2019,Gas- Commercial,Y,0,0,
94513,2,2019,Gas- Commercial,Y,"1,149","382,241",333
94513,3,2019,Gas- Commercial,Y,0,0,
94514,1,2019,Gas- Commercial,Y,0,0,
94514,2,2019,Gas- Commercial,Y,0,0,
94514,3,2019,Gas- Commercial,Y,0,0,
94515,1,2019,Gas- Commercial,Y,0,0,
94515,2,2019,Gas- Commercial,Y,0,0,
94515,3,2019,Gas- Commercial,Y,0,0,
94517,1,2019,Gas- Commercial,Y,0,0,
94517,2,2019,Gas- Commercial,Y,0,0,
94517,3,2019,Gas- Commercial,Y,0,0,
94518,1,2019,Gas- Commercial,Y,465,"116,983",252
94518,2,2019,Gas- Commercial,Y,466,"124,234",267
94518,3,2019,Gas- Commercial,Y,467,"111,512",239
94519,1,2019,Gas- Commercial,Y,0,0,
94519,2,2019,Gas- Commercial,Y,0,0,
94519,3,2019,Gas- Commercial,Y,0,0,
94520,1,2019,Gas- Commercial,Y,"3,793","1,611,261",425
94520,2,2019,Gas- Commercial,Y,"3,042","1,463,439",481
94520,3,2019,Gas- Commercial,Y,"3,803","1,377,172",362
94521,1,2019,Gas- Commercial,Y,0,0,
94521,2,2019,Gas- Commercial,Y,0,0,
94521,3,2019,Gas- Commercial,Y,0,0,
94523,1,2019,Gas- Commercial,Y,0,0,
94523,2,2019,Gas- Commercial,Y,0,0,
94523,3,2019,Gas- Commercial,Y,0,0,
94525,1,2019,Gas- Commercial,Y,0,0,
94525,2,2019,Gas- Commercial,Y,0,0,
94525,3,2019,Gas- Commercial,Y,0,0,
